text,label
rt usrId #nepalearthquake give to tcpi s emergency relief httpAddress 100 goes to the httpAddress #tcpinepal httpAddress http,__label__2
delhi government to send food packets drinking water to nepal delhi government has decided to send 25 00 httpAddress httpAddress,__label__2
#nepalearthquake father god we pray for those whose lives were lost in httpAddress,__label__2
rt usrId our brave forces are tirelessly working to save lifes amp ; help people in httpAddress #salute2indianforces,__label__2
please help nepal by donating even if the amount is little it can makea big httpAddress donate #nepalearthquake httpAddress,__label__2
rt usrId israeli embassy in #kathmandu opened its gates to israelis seeking httpAddress over DD israelis have been staying in usrId,__label__2
quake hit nepal at high risk of landslides in coming weeks httpAddress #topnews,__label__2
rt usrId urgent online support for #nepal needed #mapping #gis skills necessary httpAddress spread the word #nepalearthqua,__label__2
#teamfollowback rohit sharma prays for earthquake hit nepal #followback,__label__2
rt usrId going D sakhu again tomo now we know need D help with httpAddress we have big truck we need tents water and httpAddress httpAddress #ne,__label__2
#german #france #nepal german french rescue teams on way to nepal a german rescue httpAddress #news #disaster,__label__2
ex figure skater kim yuna donates 100 00 to aid #nepalearthquake httpAddress httpAddress httpAddress httpAddress,__label__2
uk aid leaves for nepal on raf plane an raf flight carrying uk aid and british army gurkhas is flying to httpAddress httpAddress,__label__2
rt usrId an avalanche triggered by a massive earthquake swept across everest base camp on saturday httpAddress httpAddress,__label__2
rt usrId nepal earthquake relief efforts push near remote epicentre httpAddress,__label__2
rt usrId very lucky to be httpAddress very lucky to be httpAddress please send nothing but prayers to the people of nepal httpAddress,__label__2
rt usrId fullest admiration to doctors soldiers airmen nurses amp ; others working to give relief to the victims of nepal httpAddress,__label__2
god save them 6 #prayfornepal,__label__2
rt usrId #nepalearthquake ndma is coordinating contributions D d relief httpAddress httpAddress httpAddress cont,__label__2
rt usrId indian air force c130 hercules and globemaster aircraft on their way to nepal carrying relief material says mod #nepalearth,__label__2
i hope all of my nepalese friends and families are safe and sound as well as the httpAddress f #nepalquake,__label__2
rt usrId after indian air force indian army and ndrf indian navy too joins rescue relief ops in nepal with their medical httpAddress,__label__2
usrId i ve donated financially to the #nepalquake disaster fund but also have clothes amp ; blankets to httpAddress are u accepting those ?,__label__2
if someone knows httpAddress please share and share again for him and all the other #nepal #helpnepal httpAddress,__label__2
rt usrId hindon air force station ndrf teams and relief material being sent to kathmandu #nepalquake httpAddress http,__label__2
google opens its person finder tool to aid earthquake relief efforts in nepal httpAddress #tech #news httpAddress,__label__2
facebook rolls out donate button for nepal earthquake httpAddress via usrId,__label__2
rt usrId usrId thanks for ur prayers ! we really need it atm #my #country #my #pride #my # nepal f c,__label__2
my heart goes out to the victims and families of lost loved ones affected by the nepal httpAddress stay safe keeping everyone in my prayers,__label__2
rt usrId residents queue up at usrId relief camp in quake ravaged httpAddress DD people provided aid in this httpAddress httpAddress,__label__2
rt usrId #nepalearthquake unicef has prepositioned supplies including water amp ; nutrition supplies to reach affected children httpAddress,__label__2
rt usrId even #rss haters are praising their efforts in rescue n relief in #nepal #earthquake #hattsofrss usrId httpAddress,__label__2
rt usrId a list of organizations helping nepal amp ; other affected areas httpAddress via usrId,__label__2
usrId thank you for spreading the word about our #nepal relief efforts susie greatly appreciated ! best wishes charlotte,__label__2
please say a prayers for the people in #nepal 7.9 magnitude earthquake .. hundreds killed many more httpAddress,__label__2
nepal earthquake lok sabha members to donate a month s salary to prime minister s relief fund all lok sabha members who have httpAddress,__label__2
rt usrId we are deploying a veterinary team to kathmandu urgently to treat injured #animals after #nepalearthquake httpAddress,__label__2
nepal earthquake relief fund httpAddress via usrId cc usrId usrId usrId usrId #nepalquake,__label__2
rt usrId you know me i don t like giving away httpAddress but nepal needs our httpAddress donate to usrId today httpAddress,__label__2
rt usrId india send its national disaster rescue force to nepal #earthquake #indianavengers,__label__2
rt usrId and above all we salute the resilience of our sisters amp ; brothers in nepal amp ; parts of india for their courage in the fac,__label__2
rt evacuees return by road from httpAddress coordination between mea ssb district admn amp ; customs in no mans httpAddress httpAddress,__label__2
usrId pray for #nepal f,__label__2
rt usrId doing everything we can to get teams to affected areas amp ; help to vulnerable ppl who need it says orla murphy oxfam hu,__label__2
rt usrId our hearts go out to the thousands in mourning in nepal and around the httpAddress life is so httpAddress love the ones you httpAddress,__label__2
rt usrId pray for nepal pray for baltimore pray for the homeless people sleeping DD feet away from you pray for a change in the,__label__2
rt usrId social media pitches in for nepal quake aftermath httpAddress,__label__2
for the 1st time after a major disaster sending bibles r httpAddress #soulvultures agenda sliced httpAddress usrId #nepalquakerelief,__label__2
rt usrId if you re wondering how efficiently u can donate to help #nepal httpAddress httpAddress,__label__2
rt usrId #nepalearthquake indian air force transport and helicopter assets are on standby for any task given by the httpAddress,__label__2
thoughts are also with those affected by the #nepalearthquake,__label__2
monday 5 00pm pt tina sciabica of usrId will be on usrId to talk about her ongoing help for httpAddress join us and please httpAddress,__label__2
please keep nepal in your httpAddress this is not about any religion it s about httpAddress for my httpAddress ones usrId usrId f,__label__2
sign up this petition to ask banks to waive transfer fee to #nepal httpAddress #nepalearthquake,__label__2
nepal quake survivors draw support from apple google facebook and others httpAddress,__label__2
rt usrId thousands of ppl in # #nepal spent their first night under open skies with fears httpAddress #nepalquake httpAddress,__label__2
usrId learn the story behind nepal earthquake relief fund help saves lives . usrId httpAddress,__label__2
rt usrId assured the spanish foreign minister that india will provide all possible help to spanish nationals in httpAddress httpAddress,__label__2
rt usrId #nepalearthquake nepal army guiding iaf to locations for httpAddress httpAddress a story in D httpAddress httpAddress,__label__2
check this usrId india swings into action rushes relief personnel material to nepal india httpAddress #suryaray #india,__label__2
nepal refuses help offered by china saying they have full faith in indian army and httpAddress #earthquake #respectformodi,__label__2
the pointlessness of death n destruction httpAddress man does not kill man nature httpAddress about httpAddress god,__label__2
rt usrId priority needs food water shelter amp ; httpAddress httpAddress people in need of food httpAddress #nepalquake sit rep httpAddress,__label__2
rt usrId ndrf iaf indian army amp ; voluntary bodies are doing a commendable job in httpAddress their efforts bringing some relief in tough,__label__2
pakistan sends food with beef masala to nepal blames indian media for row pakistan on thursday blamed the httpAddress httpAddress,__label__2
prayers to the families wrecked in nepal httpAddress . #google started to search people httpAddress . httpAddress httpAddress,__label__2
rt usrId aap s mombatti morcha to help victims of #nepalearthquake plate tectonics httpAddress httpAddress f ck my life httpAddress,__label__2
rt usrId the usrId a350 relief flight is now waiting to land at httpAddress httpAddress #nepalearthquake httpAddress,__label__2
rt usrId nation mourns as families hold mass cremations for victims of #nepalquake httpAddress httpAddress,__label__2
rt usrId us announces 1 mn emergency assistance for nepal httpAddress,__label__2
rt usrId sending love and prayers to the families of the 300 people who died in httpAddress absolute httpAddress #nepalearthquake,__label__2
massage to nepal httpAddress usrId #earthquake httpAddress,__label__2
rt usrId are any of the big aid organizations delivering supplies to #nepalquake overland via india ? usrId #nepalearthquake #ne,__label__2
rt usrId want to contribute to nepal relief effort ? here is the list of urgent relief material httpAddress #nepalearthquake httpAddress,__label__2
rt usrId john 11 35 jesus httpAddress #prayfornepal,__label__2
how to help the victims a 7.8 magnitude earthquake rocked nepal with devastating force saturday killing httpAddress httpAddress,__label__2
people in kathmandu stay safe,__label__2
unicef aid for nepal needs to move faster httpAddress,__label__2
later this year i am walking 100km for httpAddress any money raised in the next two weeks will go directly to #nepal httpAddress,__label__2
rt usrId google reduced cost of calls to nepal to httpAddress from httpAddress to help loved ones connect httpAddress,__label__2
sega games donating two million yen plus dlc revenues in four games to nepal earthquake recovery httpAddress,__label__2
nepal earthquake relief amurt international is usually the one of the first releif teams to arrive httpAddress httpAddress,__label__2
rt usrId httpAddress us will provide additional 9 million for #nepalquake response amp ; recovery httpAddress httpAddress,__label__2
rt usrId prayers for httpAddress httpAddress httpAddress,__label__2
usrId to volunteer pl contact aarogya seva team headed to devastated httpAddress or call on 91961177341 #nepalquakerelief,__label__2
rt usrId pray for nepal #nepalearthquake #nepalquake,__label__2
rt usrId asc as bastarz mentioned rescue efforts in nepal are still httpAddress please contribute to rescue efforts here ! httpAddress,__label__2
rt usrId a heart full of condolences amp ; lips worded with prayers for the #earthquakeaffected in httpAddress there b light httpAddress http,__label__2
rt usrId it is times like these when humans need to help each other httpAddress please text nepal to DD to donate 10 to those who nee,__label__2
rt usrId #nepalquake how to help donate fundraise get you company involved httpAddress httpAddress,__label__2
rt usrId httpAddress usrId bottles to httpAddress httpAddress indian httpAddress has reach nepal amp ; bihar to help the surv,__label__2
rt usrId #nepalearthquake iaf rapid action medical team with medical aid boarding an iaf aircraft for nepal usrId httpAddress,__label__2
rt usrId pakistan sending D aircraft carrying a 30 bed field hospital 2 00 meals beds and tents #nepalquake usrId ht,__label__2
rt usrId the us is deploying a team of disaster response experts to #nepal and providing an initial 1 million in disaster relief assi,__label__2
i m relief to know that my friend is alright after earthquake struck nepal few days httpAddress httpAddress,__label__2
man pulled alive from rubble DD hours after nepal quake as death toll passes 5 00 httpAddress,__label__2
rt usrId #nepal how to help a list of top rated charities working on relief after quake httpAddress usrId usrId,__label__2
state helplines for nepal earthquake wb 1070 gujarat DD httpAddress DD httpAddress 14 maharashtra 011 23380326 022 22027990,__label__2
#google responds to nepal earthquake ; deploys person finder tool httpAddress,__label__2
thank god that my dearest friend s family and friends in nepal are safe and doing httpAddress let s pray httpAddress,__label__2
rt usrId new cns video #popefrancis prayed yesterday for victims of the #nepalquake httpAddress,__label__2
rt usrId #bsnl and #mtnl decide to charge local rates for calls made to nepal for next three days,__label__2
rt usrId usrId mark we re raising funds for #nepalearthquake at httpAddress amp ; would love your support in spreading th,__label__2
rt usrId nepal needs httpAddress i have been personally involved with httpAddress i trust them httpAddress please httpAddress httpAddress,__label__2
rt usrId #iran s usrId message of condolences to victims of #nepalearthquake httpAddress,__label__2
rt usrId nepal pics D hour httpAddress httpAddress httpAddress,__label__2
rt usrId we re in #nepal assisting those in need after the #nepalearthquake here s how you can help httpAddress,__label__2
rt usrId #nepalquake india lends a helping hand also read helpline numbers httpAddress httpAddress,__label__2
rt usrId help the survivors of the #nepalquake by donating to the world food programme s emergency relief fund httpAddress httpAddress,__label__2
heres what you can do to help nepal right now httpAddress via usrId,__label__2
i have concern in gorkha district my house and all villagers lost their house and a lot of critical situations please help httpAddress,__label__2
rt usrId our thoughts are with everyone in nepal after the devastating httpAddress aust aid agencies are httpAddress,__label__2
rt usrId kudos to usrId for alertness visibility amp ; rapid action post the nepal httpAddress the country expects amp ; deserves thi,__label__2
#2brnews coming up DD #burnley #pendle #hyndburn extra aid pledged for nepal listen live httpAddress,__label__2
rt usrId #nepalearthquake update D flights have returned from ktm with stranded httpAddress ten flights planned for day with personnel a,__label__2
rt usrId let us pray for our brothers in nepal ! another earthquake today sunday via httpAddress,__label__2
rt usrId when nature reacts u feel the hugeness of the beast . prayers for all in nepal . may god shower his grace and may all be,__label__2
rt usrId d d d d reports of rss teams heading by road to nepal to join rescue amp ; httpAddress teams reportedly reaching later tonight amp ; tomorr,__label__2
rt usrId just met someone in abu dhabi who belongs to nepal hear him say any his family thr just makes my heart httpAddress prayers to,__label__2
an amazing way anyone can help with mapping nepal right now amp ; helping people find resources and routes ! httpAddress,__label__2
i said a prayer that today would bring peace for the world and httpAddress peace and comfort to all those that need it . #baltimoreriots #nepal,__label__2
rt usrId the buddhist community come together to pray for #nepal amp ; show love and support to httpAddress love my httpAddress x f e ht,__label__2
we are here for all of us 5 f d #burundi #baltimoreriots #nepal,__label__2
rt usrId my deepest condolences and blessings for #nepal and its httpAddress sg,__label__2
#mannkibaat pm seems to be focused and sure to help httpAddress,__label__2
year DD amp ; DD tectonic hazards responses to the nepal earthquake us to send disaster response team and 1m in aid httpAddress,__label__2
nepal scrambles to organize quake relief many flee capital httpAddress #worldnews #news #breakingnews,__label__2
rt usrId thoughts amp ; prayers are with those in nepal emergency teams and those effected by the httpAddress,__label__2
hope and prayers for #nepalearthquake httpAddress,__label__2
just praying and hoping my friends from nepal and their families are safe and httpAddress,__label__2
rt usrId gurkha soldiers synonymous with nepal tonight flying from raf brize norton to deliver uk emergency httpAddress httpAddress,__label__2
rt usrId rebuild nepal ! cpi m donates rs . DD httpAddress more to httpAddress all party units will raise httpAddress follow httpAddress httpAddress,__label__2
rt usrId i m gonna donate to help the children affected by the httpAddress support unicef s relief efforts too here httpAddress,__label__2
rt usrId #canada is sending #dart disaster assistance response team to #nepal #nepalearthquake,__label__2
rt usrId my prayers for those affected by the earthquake in kathmandu httpAddress this was one of the strongest earthquakes httpAddress,__label__2
rt usrId our team in nepal is working closely with the government helping in hospitals amp ; rescue httpAddress our centres are converted into sh,__label__2
rt usrId aditya ghosh indigo we are willing to run extra planes to #nepal,__label__2
rt usrId breaking due to problems with the landing in kathmandu httpAddress #idf rescue teams will be delayed in israel for another,__label__2
rt usrId if you want to help here s a comprehensive list of organisations and individuals that are helping earthquake victims http,__label__2
rt usrId vodafone prepares to launch emergency network in a backpack in nepal 11kg mobile network which can be set up in just 1,__label__2
rt usrId please retweet httpAddress donations for #nepal #earthquake,__label__2
aid begins to arrive in nepal following deadly earthquake voice of america voice of americaaid begins to httpAddress httpAddress,__label__2
rt usrId helping nepalis abroad aid their families at home dispatch by usrId via usrId #nepalearthquake httpAddress,__label__2
how to help nepal DD charities delivering critical support to nepal earthquake victims httpAddress usrId,__label__2
rt usrId telecom minister rs prasad order bsnl to charge all call to nepal as local call #indiawithnepal,__label__2
latest delhi govt to send food packets drinking water to nepal zee news ndtvdelhi govt to httpAddress httpAddress #indiannews,__label__2
rt usrId urgent medical treatment food amp ; water are being provided by usrId partners to survivors of the #nepalquake httpAddress,__label__2
#national india evacuates DD foreigners from nepal the government has also brought back over 5 400 indians so httpAddress,__label__2
rt usrId mammoth relief operation on by india on second day in quake hit #nepalearthquake #proudonindianarmy httpAddress,__label__2
rt usrId a huge thank you to unicef goodwill ambassador yuna kim usrId for donating 100k to our #nepalearthquake appeal ! httpAddress,__label__2
rt usrId spread the word ! #nepalquakerelief httpAddress,__label__2
little tuijan and her family have to live in a tent after httpAddress give now to help httpAddress httpAddress,__label__2
nepal earthquake quick response to calamities helping neighbours priority says parrikar httpAddress #nationalnews zeenews,__label__2
rt usrId httpAddress loads equipment amp ; supplies to be sent to nepal httpAddress members of the fairfax co . urban search amp ; rescue team ht,__label__2
rt usrId kathmandu welcomed me D years httpAddress warm inviting httpAddress brilliant httpAddress beautiful httpAddress prayers for httpAddress #n,__label__2
rt usrId first pics from actionaid team in nepal as we start responding #nepalearthquake .. httpAddress,__label__2
facebook collecting nepal earthquake aid donations facebook was rolling out a donation button monday for contributions to victims httpAddress,__label__2
rt usrId #personfinder site to assist #nepalearthquake if you are looking for someone or have information about httpAddress,__label__2
rt usrId my heart goes out to everyone in httpAddress,__label__2
rt usrId nepal is overwhelmed following the deadly earthquake reports usrId from kathmandu httpAddress httpAddress,__label__2
nepal is in the same condition where pakistan hit by the catastrophy in httpAddress allah bless them #pakstandswithnepal,__label__2
nepalearthquake save people by joining with these relief organizations httpAddress #worldnews #news #breakingnews,__label__2
rt usrId all usrId members and exchange participants are safe after the nepal httpAddress you can donate to charities here httpAddress,__label__2
rt usrId #india sends planes with rescuers essentials to kathmandu httpAddress httpAddress photo via usrId,__label__2
rt usrId monetary donations for nepal being accepted this week at usrId student affairs office cave and httpAddress,__label__2
rt usrId aid will never reach these httpAddress the #nepalearthquake and the crisis outside kathmandu httpAddress http,__label__2
usrId usrId usrId usrId in indian embassy in nepal shud also help nepalese people with all assets amp ; resource,__label__2
rt usrId shiromani gurdwara parbandhak committee will send 25 00 food packets daily to nepal #indiawithnepal,__label__2
rt usrId httpAddress launches appeal to help support #nepalearthquake #helpsherpashelpnepal and donate here httpAddress,__label__2
nepal may let everest climbs restart despite massive quake nepal official everest climbs may restart httpAddress httpAddress,__label__2
rt usrId critical supplies are on their way to #nepal for #earthquake relief with usrId #nepalearthquake httpAddress,__label__2
rt usrId reports irregularities in red cross usrId in #nepalearthquake .. are you guys following up ? we had donated around httpAddress,__label__2
rt bbc click bbcclick see how drones are being used to help aid relief following the nepal earthquake httpAddress,__label__2
tourism cares seeks donations for nepal long term recovery fund httpAddress,__label__2
rt usrId baba ramdev may emerge as face of non governmental relief work by india in nepal crisis httpAddress,__label__2
rt usrId pastor kenneth and team arrives at httpAddress meeting with local host pastor rongong and httpAddress #nepalquakerelief httpAddress,__label__2
rt usrId a tragic incident like one in nepal today reminds you of the superior powers above httpAddress live your life with humility and love fo,__label__2
rt usrId #nepal a race against time to save people after the largest earthquake in more than DD years httpAddress httpAddress,__label__2
support the rebuilding effort in nepal usrId to usrId working with local red cross chapter !,__label__2
rt usrId from #varanasi ; DD nepali swayamsevaks reached to nepal to help injured #nepalearthquake #rss,__label__2
rt usrId pray for nepal and chile,__label__2
rt usrId pic DD chanyeol amp ; sehun update on instgram they posted about help earthquake s victims on nepal unicef httpAddress,__label__2
rt usrId baba ramdev will adopt orphans in nepal amp ; raise them till they are httpAddress he did so after uttarakhand floods httpAddress burnol,__label__2
rt usrId we are on the ground in #nepal responding to those affected by httpAddress help us help them httpAddress httpAddress,__label__2
there s been a 7.8 earthquake in httpAddress it s very httpAddress prayers for them httpAddress,__label__2
usrId please remove new footage of building collapse in httpAddress video clearly shows person getting crushed as cart driver httpAddress,__label__2
israel to fly premature surrogate babies out of nepal by helicopters israel news ynetnews httpAddress,__label__2
rt usrId a relief team is sending food relief httpAddress to aru pokhari httpAddress they need DD httpAddress anyone ? can approach for helico,__label__2
rt usrId please take time to httpAddress #prayfornepal,__label__2
rt usrId thank you for donating praying amp ; sharing our #nepalearthquake messages every dollar prayer amp ; tweet helps ! httpAddress,__label__2
rt usrId 1st delegation of 2 00 personnel of shah satnam ji green s welfare force wing will be off to nepal httpAddress #msghelpearth,__label__2
rt usrId httpAddress people need food aid out of 8m affected by #nepalearthquake un says httpAddress httpAddress,__label__2
rt usrId pakistan stands with nepal in times of httpAddress pm ns sent special planes carrying relief goods as soon as kathmandu airpor,__label__2
usrId may god give nepal s people strength and power to fight up with their conditions c,__label__2
rt usrId #prayfornepal D retweet D prayer,__label__2
rt usrId would someone please volunteer to collate all tweets fb posts by missionaries after #nepalearthquake ? this is a special,__label__2
rt usrId any african country helping #nepal ? apart from south httpAddress,__label__2
rt usrId D boxes of mineral water bottles httpAddress anyone needs please call . in ktm valley 977 DD #kathmandu #nepalquakere,__label__2
anubhav sinha takes to twitter to rescue his house help in kathmandu httpAddress httpAddress,__label__2
rt usrId if you re looking for ways to help volunteers working in nepal and have a computer please contact us . plenty of ways to httpAddress,__label__2
rt usrId google offers cheaper calls to nepal following the httpAddress microsoft offers free calls and a range of donations and su,__label__2
rt usrId #nepalearthquake we hope to not only bring emergency supplies but also a sense of hope httpAddress httpAddress,__label__2
great initiative in the time of crisis d httpAddress,__label__2
rt usrId #india preparing for big #earthquake fantastic #disasterrelief role in httpAddress #spain seeks #india help D rescue of,__label__2
rt usrId praying for strength and courage to all those affected in #nepal #india #earthquake . #nepalquake httpAddress,__label__2
#ventures #vc using crowdrise to help people in nepal when a disaster strikes caring people all over the world .. httpAddress,__label__2
rt usrId a 62 member china int l search amp ; rescue team left for nepal on sunday for humanitarian rescue following an httpAddress quake httpAddress,__label__2
if this d best #soulvultures can pin goi amp ; modi on D #nepalquakerelief usrId i am really proud of my httpAddress httpAddress,__label__2
rt usrId in raxaul mea indian oil amp ; security forces are facilitating the sending of affected people coming from nepal back to th,__label__2
prayers with earthquake victims in nepal tibet and httpAddress httpAddress,__label__2
rt usrId very heavy httpAddress our thoughts and prayers with families in nepal impacted by httpAddress help us httpAddress link httpAddress,__label__2
rt usrId iaf s il 76 aircraft en route to kathmandu mod on nepal earthquake relief operations httpAddress,__label__2
rt usrId wiltshire rescue team heads to site of nepal earthquake expert volunteer rescuers from wiltshire rescue httpAddress http,__label__2
rt usrId tent cities springing up across across kathmandu as rain is forecast for each day until httpAddress #drr #nepalearthquake,__label__2
rt usrId earlier today relief materials and equipment for earthquake assistance being loaded on aircraft bound for kathmandu httpAddress,__label__2
#iran offers condolences to #nepal over deadly #quake httpAddress,__label__2
rt usrId you can make a difference ! solidarity goes a long way ! #nepalearthquake find out how ! httpAddress usrId h,__label__2
rt usrId almost 1m children need httpAddress is there and is responding in httpAddress txt child to DD to donate D httpAddress,__label__2
baltimore indonesia nepal theres too much happening in this world baltimore indonesia nepal httpAddress httpAddress,__label__2
rt usrId us teams are on the ground to aid in #nepalearthquake response amp ; httpAddress #westandwithnepal httpAddress,__label__2
rt usrId #msu students painted the rock in honor of nepal amp ; raised funds to aid earthquake httpAddress httpAddress turner httpAddress,__label__2
earthquake survivors in nepal urgently need httpAddress make an emergency donation to usrId httpAddress #nepalearthquake via usrId,__label__2
rt usrId visit httpAddress to donate towards the #nepalquake my frd usrId is leaving D nepal in 5days will m,__label__2
rt usrId #indiawithnepal more details on india s relief and rescue efforts to nepal under #operationmaitri httpAddress,__label__2
experts had long warned nepal was ripe for disaster httpAddress #nepalearthquake httpAddress,__label__2
rt usrId pray for httpAddress f httpAddress,__label__2
rt usrId oxfam is on the ground in nepal httpAddress 99 can provide DD families with life saving water kits httpAddress #,__label__2
hikers trek through nepal destruction to reach chabad house via usrId httpAddress,__label__2
rt usrId DD refugees camping in the brick school nepal DD raised today through #brickchildrenschoonepalearthquake,__label__2
rt usrId there s a lot to pray for out httpAddress join us in lifting up the people of #nepal and httpAddress,__label__2
a new indiegogo project tue apr DD 15 announcement from help bailey and sydney in nepal httpAddress #crowdfunding,__label__2
rt usrId we asked states bordering nepal to send buses to evacuate httpAddress i am thankful to bihar up amp ; other state governments for pro,__label__2
rt usrId please donate to anything you can to me or anyone who is raising httpAddress #nepal #earthquake #helpnepal httpAddress,__label__2
rt usrId nepal earthquake samahope aids medical staff in crisis bloomberg business httpAddress,__label__2
arsenal official support the nepal earthquake appeal httpAddress #afc #arsenal,__label__2
rt usrId have you been thinking about how to help the earthquake victims in nepal ? here s one httpAddress,__label__2
rt usrId 3m children are in danger as a devastating earthquake has hit httpAddress you can help provide clean water amp ; httpAddress httpAddress,__label__2
woke up happy to be alive prayers out to all the victims of the #nepalearthquake that shit is no joke,__label__2
rt usrId pic1 modi sent relief material to nepal with in httpAddress pic2 sonia sent relief material to uthrakhand after D httpAddress http,__label__2
rt usrId we need to support all the nepali workers in malaysia who have lost family #nepalearthquake #nepalquake,__label__2
nepal earthquake hrithik roshan praises global aid to stricken country so httpAddress us pakistan china australia india and httpAddress,__label__2
rt usrId #nepal good news rescue teams are getting to langtang httpAddress #nepalquake,__label__2
rt usrId little food less optimism in kathmandu tent city the sprawling tent city in kathmandu s ratna park feels httpAddress httpAddress,__label__2
rt usrId artofliving volunteers on blood amp ; food donation httpAddress centres are now shelters for httpAddress #nepalquake httpAddress,__label__2
rt usrId #israel evacuates surrogate babies from nepal but leaves the mothers behind ! f f f httpAddress,__label__2
we are praying for nepal !,__label__2
rt usrId unbelievable what has happened in httpAddress thinking of all those who ve lost family and httpAddress,__label__2
rt usrId devastating earthquake in #nepal humanitarian relief and tackling poverty by oxfam s usrId httpAddress,__label__2
rt usrId why can t we respond to disaster as fast and vast as we do when we invade and create war ? #nepalearthquake #breadnotbombs,__label__2
rt usrId can somebody suggest me a group or charity who can help us ; we are trying to help as much as we can from abroad ! #nepalquake,__label__2
pray for nepal #prayfornepal thankiess share you re love and httpAddress xx,__label__2
i cried yesterday d httpAddress,__label__2
rt usrId brilliant effort by doctors for survivors in httpAddress consult them online if you have internet httpAddress httpAddress,__label__2
these rescue and survivor stories from the #nepalquake are httpAddress,__label__2
help sherpas help #nepal httpAddress #outdoornews #adventuregear #crowdrise #kathmandu #sherpa,__label__2
rt usrId please extend all your support and contribute to the devastation in httpAddress,__label__2
rt usrId demi dedicated nightingale to the victims in nepal #demiworldtour,__label__2
rt usrId amp ; if you re interested in donating to help the over D million people in need in nepal httpAddress,__label__2
rt usrId donated httpAddress to help those in nepal get clean water anything helps !! #webekind httpAddress,__label__2
rt usrId people working togerther usrId will help rebuild amp ; heal #nepal not #prayers or imagined httpAddress httpAddress,__label__2
rt usrId #happydssfoundationday #msghelpearthquakevictims nepal earthquake frustration mounts over relief effort httpAddress,__label__2
rt usrId #nepalearthquake iaf heptrs today evacuated DD casualties amp ; DD httpAddress cumulative DD casualties amp ; DD httpAddress ht,__label__2
rt usrId anyone on #kantipath or #lazimpat pls look out for ballantyne forder an australian volunteer in #kathmandu #nepal httpAddress,__label__2
usrId stop by the curry httpAddress the go tables for usrId henna D hope fundraiser ! proceeds to #nepalquake relief efforts,__label__2
rt usrId my prayers with people of #nepal amp ; across #india after the massive 7.9 magnitude httpAddress hope everyone is safe ! httpAddress,__label__2
rt usrId everyone please pray for nepal httpAddress,__label__2
rt usrId may allah help those in nepal grant strength to those who have lost their loved ones amp ; give them httpAddress httpAddress,__label__2
let us join hands and pray for the nepal earthquake httpAddress may our prayers give them strength to rise httpAddress httpAddress,__label__2
rt usrId sending love amp ; light to everyone affected by the devastating httpAddress stay httpAddress my thoughts amp ; prayers are w,__label__2
rt usrId google has created person finder page for #nepalquake httpAddress retweet please or share usrId http,__label__2
rt usrId over DD volunteers tracing thousands of kms of mountain roads and trails for nepal right now on httpAddress #nepa,__label__2
pray for nepal #nepalearthquake 5 a httpAddress,__label__2
rt usrId our thoughts are with projects partners colleagues amp ; the people of httpAddress we hope all are safe usrId usrId,__label__2
rt usrId it is with great regret that i extend my condolences to the government and people of #nepal to the victims httpAddress httpAddress,__label__2
rt usrId displcd families DD affected families DD fully damaged hhs DD partially damaged hhs DD #earthquakenepal,__label__2
rt usrId operation maitri relief and rescue in httpAddress team of indian army doctors are helping relentlessly day httpAddress httpAddress,__label__2
please check out mine and usrId s ig . let s help the victims of nepal earthquake especially the httpAddress 7 httpAddress,__label__2
india with people of nepal mukherjee tells envoy httpAddress,__label__2
rt usrId nepal needs our help too ! httpAddress,__label__2
rt usrId twitter DD usrId #hotshot praying that there will not be any more major damages #prayfornepal httpAddress,__label__2
rt usrId all climbers stranded at camps high up everest airlifted to safety httpAddress #nepalearthquake httpAddress,__label__2
i want to dedicate this performance to the people of nepal and the people of httpAddress httpAddress,__label__2
charities nations rush to offer aid to nepal httpAddress,__label__2
rt usrId amateur radio helping nepal video this video is an effort to show the world how important httpAddress httpAddress #hamr,__label__2
rt usrId good news ! supplies delivered to kyanjin gompa and many choppers have rescued httpAddress #langtang #nepalquake,__label__2
rt usrId #msghelpearthquakevictims shocked !! hearing earthquake in nepal n some parts of httpAddress i pray to god to save his child,__label__2
rt usrId my prayers f also 4all the people who have suffered in this devastating httpAddress may god be with you amp ; ur fam,__label__2
rt usrId kalighat ! prayed for all of us !! my deepest prayers for lives in httpAddress to endure heal n find peace ! #faith ht,__label__2
rt usrId the sight of my flag here makes my heart sink httpAddress #nepalearthquake triggers avalanche near everest base camp httpAddress,__label__2
usrId seriously your man of action not httpAddress of httpAddress for helping #nepal,__label__2
usrId god save our country nepal absolute saddening amp ; heartbreaking #prayfornepal,__label__2
rt usrId hope amp ; prayer at everest dailyo #nepalearthquake #indianarmy doesn t let you lose hope by usrId httpAddress,__label__2
my heart aches with nepal on my httpAddress quick #watercolor #sketch this httpAddress sent what money i could httpAddress,__label__2
rt usrId #nepalearthquake it s terrifying for children i was in la last big one i know ! please support usrId,__label__2
nepal update as you know my friend and co leader sabir trainer for expedition for hope is from httpAddress httpAddress,__label__2
grassroots help for #nepal #earthquake survivors httpAddress,__label__2
usrId usrId one c 130 with DD ndrf members 3 ton suppliesflown to kathmandu 3 more aircrafts with mobile hosp fly by evening,__label__2
our teams report that the most needed items are food shelter pain killers antibiotics and httpAddress httpAddress,__label__2
rt usrId #pakistan sends relief goods for quake victims in #nepal httpAddress,__label__2
