text,label
rt usrId over 100 00 people at DD shelters in #tacloban as #hagupit enters city httpAddress that s half of city s httpAddress httpAddress,__label__2
rt usrId ndrrmc we are monitoring eastern visayas coasts for possible storm httpAddress #rubyph photo via usrId httpAddress,__label__2
rt usrId #rubyph #weather #advisory public storm warning signal #2 winds of 61 100 kph is expected in at least DD httpAddress httpAddress,__label__2
rt usrId debris littered main roads in #tacloban after #hagupit #rubyph via usrId httpAddress,__label__1
rt usrId according to rappler #rubyph is strongest at 8 10pm today keep safe guys !,__label__2
rt usrId a year after haiyan s devastation new super typhoon threatens philippines httpAddress #rubyph #hagupit httpAddress,__label__2
typhoon hits same place as last year 700 killed deaths already reported httpAddress,__label__1
rt usrId httpAddress it works httpAddress #prayforvisayas #rubyph,__label__2
weather millions take refuge as typhoon hagupit batters philippines there were fears of overnight storm httpAddress httpAddress,__label__2
rt usrId typhoon slows down ; buys us DD more hours to prepare but scheduled to stay an extra DD hours longer httpAddress #rubyph,__label__2
rt usrId rt usrId #rubyph aid stocks are made up of dry food to last around D days bottled water plastic sheeting blankets ht,__label__2
rt usrId hours before #rubyph hits bicol region usrId conducts preassessment in legazpi city httpAddress,__label__2
rt usrId usrId usrId usrId visited D island villages residents in borongan assured them of govt help #rubyph ht,__label__2
rt usrId stay safe amp ; dry everyone a #rubyph,__label__2
rt usrId we re preparing to distribute more water hygiene kits in #tacloban this afternoon helping #typhoonhagupit affected httpAddress,__label__2
rt usrId let s be united and pray god to calm this httpAddress #hagupit,__label__2
typhoon hagupit ruby red cross alive and missing persons httpAddress,__label__1
rt usrId according to the evacuees here in laiya this is the first time they evacuated due to a storm #rubyph #hagupit #cop20 http,__label__2
sitting on my bed having a cup of tea while thinking bout httpAddress #rubyph,__label__2
rt usrId please take time to httpAddress god nothing is impossible #rubyph httpAddress,__label__2
severe weather bulletin number fourteen tropical cyclone warning typhoon ruby hagupit issued at httpAddress httpAddress,__label__2
rt usrId typhoon #hagupit here s how u can support unicef s relief efforts in the #philippines httpAddress httpAddress,__label__2
god is with us have faith and please dont forget to httpAddress good night ! #rubyph #prayforvisayas,__label__2
hagupit barreling through the philippines killing DD httpAddress httpAddress #typhoon,__label__1
still no sign of #hagupit in manila very hot and humid httpAddress thinking of the families affected in #tacloban and other httpAddress #rubyph,__label__2
rt usrId an evacuated family in #borongan waits as #philippines prepares for typhoon #rubyph #hagupit usrId usrId httpAddress,__label__2
rt usrId typhoon hagupit slams into philippines one million evacuated httpAddress httpAddress,__label__2
rt usrId DD families sleeping in this evac centre in philippines httpAddress httpAddress plenty of smiling faces #typhoonhagupit httpAddress,__label__2
rt usrId pray for the philippines #rubyph df httpAddress,__label__2
rt usrId #roadalert do you know of any roads which are impassable due to #rubyph ? let us know so we can help guide relief convoys !,__label__1
rt usrId we only wish that everyone stay safe amp ; dry during the arrival of httpAddress emergency hotlines httpAddress ht,__label__2
rt usrId photos dswd leads relief operations for #rubyph at cebu international convention center httpAddress httpAddress,__label__2
iamsuperbianca our god is bigger than any httpAddress god bless the httpAddress f #rubyph amen,__label__2
marketing properties in the philippines los cobos mexico hawaii amp ; D other countries to help the poor httpAddress,__label__2
rt usrId lanslide reported along highway in san julian eastern samar but road is passable police #rubyph usrId,__label__1
this satellite image shows typhoon #hagupit s size is bigger than #philippines in DD hrs heavy rains httpAddress httpAddress,__label__2
almost a million head for emergency shelters as typhoon hagupit makes landfall in the httpAddress httpAddress from #dailymail #tns,__label__2
typhoon sweeps across philippines less damage reported than feared httpAddress,__label__1
rt usrId protect your nations httpAddress #rubyph,__label__2
rt usrId #typhoonhagupit has made landfall in dolores eastern httpAddress the typhoon is bringing sustained torrential rain and wind g,__label__2
usrId relief agencies prepare emergency httpAddress #typhoon approaches httpAddress httpAddress,__label__2
rt usrId your safety is our utmost concern stay tuned for our advisories on httpAddress httpAddress,__label__2
DD pct chance hagupit to hit eastern samar pagasa httpAddress,__label__2
rt usrId list of critical httpAddress emergency preparations are highly httpAddress keep safe everyone ! please httpAddress #rubyph ht,__label__2
time to go home after #typhoon #hagupit for elna and her family in quezon city #philippines httpAddress httpAddress,__label__2
philippine rescuers struggle to reach villages after typhoon folded homes like paper dolores philippines httpAddress httpAddress,__label__1
rt usrId pray for the philippines #rubyph,__label__2
dswd httpAddress soliman residents of samar cooperate with local authorities amp ; are contributing to restoration httpAddress #rubyph mapa,__label__1
rt usrId breaking #hagupit #rubyph strengthens to super #typhoon httpAddress DD mph max sust d winds per latest jtwc httpAddress ht,__label__2
rt usrId classes in feu makati are also suspended tomorrow december 9 httpAddress stay safe httpAddress #walangpasok,__label__2
rt usrId !! armys let s pray for philippines httpAddress was a news the typhoon will hit httpAddress hope all phillipines amp ; bts wil,__label__2
everything s gonna be httpAddress #prayforthephilippines #prayforvisayas,__label__2
rt usrId update D houses in httpAddress mabuhay bulusan sorsogon totally damaged because of storm surge #rubyph via usrId,__label__1
#leadcouture typhoon hagupit at least three dead and a million evacuated in philippines category D hagupit .. httpAddress,__label__1
rt usrId your #rubyph storm signal update usrId usrId httpAddress,__label__2
rt usrId D rt D prayer #rubyph httpAddress,__label__2
rt usrId philippines residents evacuating ahead of typhoon hagupit earth changes httpAddress httpAddress,__label__2
please help us for all the prayers of the victims of typhoon ruby here at philippines thanks ! usrId usrId DD,__label__2
typhoon #hagupit on collision course with philippines httpAddress,__label__2
rt usrId #rubyph update as of 09 15pm httpAddress typhoon ruby has made landfall in dolores eastern samar and httpAddress httpAddress,__label__1
imlestergiri good evening everyone keep safe ! #rubyph,__label__2
rt usrId prayers can change httpAddress #rubyph,__label__2
rt usrId press release #worldvision is ready to respond to #typhoonhagupit httpAddress #rubyph,__label__2
lord god we pray that you spare our country with the destructive effects of httpAddress protect us from the wrath of this typhoon,__label__2
rt usrId watching the httpAddress keep safe tonight everyone ! if you know you re in a heightened alert area take necessary safety pre,__label__2
rt usrId death toll from philippines typhoon climbs to DD httpAddress,__label__1
photo heavy rain whipping through the air in calbayog as winds pick up in the philippines from typhoon httpAddress httpAddress,__label__2
#cooljingleball #cnn hundreds of thousands evacuated in philippines as typhoon hagupit nears new york times httpAddress,__label__2
rt usrId typhoon hagupit moving west northwest at 25kph ; expected to be at 598km east southeast of guiuan eastern samar thursday eve,__label__2
four out of five homes destroyed as typhoon roars through philippines httpAddress via usrId,__label__1
rt usrId may god bless the httpAddress keep on praying guys and stay httpAddress #rubyph httpAddress,__label__2
rt usrId but still to those who are living in visayas especially the loiyals there be safe guys ! #rubyph,__label__2
typhoon tears down homes in disaster weary philippines the daily star httpAddress,__label__1
typhoon s effects felt in philippines ; 600k flee manila philippines ap ? powerful typhoon hagupit started lashing the eastern httpAddress,__label__2
rt usrId our country braces for super typhoon #rubyph let s unite and pray for the safety of our httpAddress keypers drop our h,__label__2
god is never too busy to answer our httpAddress f d #rubyph,__label__2
rt usrId our god makes all things httpAddress keep praying ! #rubyph,__label__2
bless our nation oh lord please keep us httpAddress #rubyph,__label__2
philippines typhoon hagupit makes landfall as thousands flee httpAddress,__label__2
rt usrId dvorak satellite estimate via cimss has t# at httpAddress which would make #hagupit #rubyph a super typhoon httpAddress httpAddress,__label__2
httpAddress there s a super typhoon about to hit the philippines with sustained winds of DD httpAddress gusts to DD httpAddress,__label__2
hoping that there will be no families that will be affected by the httpAddress i don t want them to suffer #rubyph,__label__2
#rubyph is httpAddress httpAddress stay safe httpAddress,__label__2
rt usrId communities mobilize for relief as super typhoon #hagupit roars toward philippines httpAddress #rubyph,__label__2
rt usrId we re out here in the httpAddress i m so blessed to come out here to help this devastation justin bieber,__label__2
residents flee ahead of hagupit httpAddress,__label__2
rt usrId upon httpAddress aquino s instructions httpAddress gazmin to depart for borongan e . samar today to deliver supplies httpAddress,__label__2
rt usrId keeping the team usrId in my thoughts as typhoon #hagupit bears in on their httpAddress,__label__2
rt usrId once the winds from #typhoon #hagupit #rubyph subsided our assessment moved into action httpAddress #philippines httpAddress,__label__2
rt usrId httpAddress gandara bypass rd going to catbalogan httpAddress unpassable to all httpAddress river overflowed waist httpAddress #rub,__label__1
rt usrId the most powerful typhoon of DD is heading for the httpAddress httpAddress #hagupit #rubyph httpAddress,__label__2
rt usrId pang we can t do much now ; people on the ground say it s dark winds are strong no power in areas affected communications,__label__1
rt usrId don t forget to pray about the #hagupit #rubyph . we should always be prepare and always believe that god is always with,__label__2
#rubyph weakens but still dangerous pagasa httpAddress,__label__2
mt via usrId httpAddress 7p light to moderate rains affecting #quezon #batangas #laguna and portions of #metromanila #hagupit,__label__2
hundreds of thousands evacuated in philippines as typhoon hagupit nears the storm the strongest to hit the httpAddress httpAddress,__label__2
#rubyph lowered to a tropical httpAddress metro manila still in signal #1 . stay safe ! a rainy tuesday httpAddress,__label__2
rt usrId this row of houses in naga naga #tacloban are back to being roofless due to httpAddress photo by usrId httpAddress,__label__2
typhoon hagupit makes landfall in philippines as D million flee httpAddress httpAddress httpAddress httpAddress,__label__2
typhoons just can t stay away from the philippines huh ? 2 #typhoonhagupit #prayforthephilippines f,__label__2
rt usrId metro manila is now under signal #2 . expect heavy rains over metro manila tomorrow december 8 . stay safe ruizians ! a #rubyph,__label__2
rt usrId praying for my family and my blujays ! be strong and stay safe ! #hagupit,__label__2
rt usrId newborn baby girl abandoned during #rubyph in lilo an cebu via usrId httpAddress,__label__1
usrId pls httpAddress stand with the people of the philippines join us in making big polluters pay httpAddress,__label__2
rt usrId to the letran bataan community for the relief of those affected by #rubyph the ccd will be httpAddress httpAddress,__label__2
rt usrId let us continue praying that #rubyph continues to httpAddress from at least 200kph now its down to at least httpAddress still be,__label__2
rt usrId mt usrId 230 local amp ; foreign volunteers joined dswd 7 employees repacking relief httpAddress #reliefph httpAddress,__label__2
helpful httpAddress pls spread the httpAddress #rubyph #moveph httpAddress,__label__2
rt usrId take care ! be safe ! and always pray to god ! #rubyph,__label__2
time to hit the httpAddress DD goodnight ! pray ! f #rubyph #prayforthephilippines,__label__2
good httpAddress keep the faith ! f #rubyph #hagupit,__label__2
more than 600 00 flee as typhoon nears philippines,__label__2
people flee homes after typhoon hagupit httpAddress,__label__2
rt usrId people in httpAddress philippines should be preparing now still lots of uncertainty on httpAddress #hagupit #rubyph httpAddress,__label__2
rt usrId umcor philippines team is taking down a tent httpAddress supplies ahead of #hagupit potenially hitting httpAddress supplies moved to co,__label__2
rt usrId just in typhoon ruby landfall expected as early as 8pm in dolores eastern httpAddress #rubyph,__label__2
rt usrId nicart we re preparing for the worst case httpAddress we re advising all eastern samar officials to take the situation seriou,__label__2
D qs about the news typhoon hagupit hits the philippines httpAddress #edchat #digln,__label__2
rt usrId catastrophic storm httpAddress possible on leyte httpAddress take action to protect your httpAddress #hagupit #rubyph httpAddress,__label__2
rt usrId as we respond D #ebola amp ; typhoon #hagupit know that your support matters for people in crisis httpAddress http,__label__2
rt usrId just in tropical storm ruby made its 4th landfall in laiya batangas at 5 45pm #rubyph,__label__2
httpAddress #rubyph napakalaking panira ng httpAddress let s pray for our safety httpAddress,__label__2
rt usrId typhoon hagupit pounds philippines with torrential httpAddress potential dangers storm surge flooding and httpAddress,__label__2
batangas is still experiencing httpAddress from orange alert level the rainfall warning has been lowered to httpAddress #rubyph,__label__2
be safe guyss ! stay indoors #rubyph,__label__2
tropical storm hagupit batters philippines killing at least 21 the deadly storm that httpAddress #cnn,__label__1
rt usrId man i love my mom always willing to httpAddress keep the philippines in your prayers httpAddress,__label__2
rt usrId usrId are you in or around the philippines ? i heard about typhoon httpAddress please be safe !,__label__2
rt usrId our teams are working to get a better picture of the humanitarian needs in areas hit by #hagupit #rubyph httpAddress,__label__2
rt usrId #philippines #wfp was there during #haiyan and we re ready now for httpAddress help us do it httpAddress httpAddress,__label__2
rt usrId signal no . D has been raised in metro manila by httpAddress #rubyph,__label__2
rt usrId storm signal no . D now up over metro manila some two hours after #rubyph makes first httpAddress other areas in httpAddress h,__label__2
as of D pm storm signals are up in DD provinces due to httpAddress on what these signals mean httpAddress httpAddress,__label__2
rt usrId typhoon hagupit howls through the central philippines httpAddress via usrId httpAddress,__label__2
rt usrId let us pray for our countrymen who will be experiencing the typhoon httpAddress may the lord guide them through this challe,__label__2
tropical storm hagupit wreaks havoc in philippines killing at least DD httpAddress network front the guardian nearly 1.7 ..,__label__1
httpAddress issues rainfall advisories alerts for possible evacuation as #hagupit moves across philippines httpAddress,__label__2
rt usrId typhoon hagupit leaves death and destruction in its wake gt ; gt ; httpAddress httpAddress,__label__1
all networks are httpAddress can t reach home f prayin for family s safety #typhoon #rubyph,__label__1
rt usrId reading news about typhoon ruby and its getting httpAddress praying for the httpAddress hope we can be better prepared this,__label__2
novaleta municipality in cavite province on alert for rising water level of ilang ilang dam #rubyph,__label__2
typhoon hagupit weakens ovr #philippines at least D dead httpAddress #centralphilippines #typhoonhagupit #typhoonhaiyan,__label__1
rt usrId naglandfall na ang bagyo sa eastern httpAddress stay safe everyone ! keep on praying and always be httpAddress #rubyph,__label__2
rt usrId fast facts typhoon #rubyph grows stronger httpAddress,__label__2
rt usrId p noy on #rubyph preparations failure is unforgivable,__label__2
rt usrId headed for httpAddress some parts of road leading to area still uncleared #rubyph httpAddress via usrId,__label__1
typhoon hagupit hits philippines ; heavy rain a concern httpAddress,__label__2
rt usrId praying for all our kababayans affected by httpAddress stay safe everyone ! our god is with httpAddress,__label__2
my brothers and sisters please pray for the philippines as typhoon hagupit crosses the country httpAddress god keep us all httpAddress #trustgod,__label__2
rt usrId amazing moonlit view from directly above typhoon #hagupit httpAddress,__label__2
rt usrId in case you missed it storm warning signals as per usrId 11am weather httpAddress #rubyph httpAddress,__label__2
rt usrId ngo workers from usrId entertain kids at an evacuation center in #tacloban #rubyph usrId httpAddress,__label__2
bangko sentral suspends clearing operations today december 8 due to #rubyph usrId httpAddress,__label__2
signal no . D in httpAddress stay safe everyone #rubyph #hagupit,__label__2
rt usrId pls be advised classes for lpu manila have been suspended for dec9 2014 as announced by the httpAddress stay safe and dry lycean,__label__2
rt usrId #typhoonhagupit disaster response team on the way to help httpAddress pls read amp ; share update httpAddress htt,__label__2
rt usrId relief agencies prepare emergency response as typhoon #hagupit #rubyph approaches #philippines httpAddress,__label__2
manila braces for storm after DD killed dolores philippines typhoon hagupit weakened to a tropical storm httpAddress httpAddress,__label__1
rt usrId #hagupit certainly left mark in httpAddress this structure is being rebuilt and is now damaged httpAddress usrId #rubyph http,__label__1
rt usrId rt usrId storm drain fishing these guys braving typhoon #hagupit #rubyph to feed their families in calbayog h,__label__2
rt usrId philippines braces for super typhoon #hagupit ; DD million people in the storm s path ; catastrophic damage httpAddress ht,__label__1
rt usrId let us pray for those who are in the path of typhoon #rubyph hagupit that god may protect httpAddress httpAddress,__label__2
#rubyph youngest volunteer at #cebu int l convention center is 11 year old roi vincent baring httpAddress,__label__2
rt usrId high tide to aggravate #rubyph impact on metro httpAddress prep your homes accordingly metro manilans !,__label__2
rt usrId with a typhoon approaching people in the philippines are taking to social media to share vital information httpAddress,__label__2
typhoon spares philippines major damage httpAddress #aljazeera,__label__1
irish charities prepare response to typhoon hagupit httpAddress httpAddress,__label__2
prayers for my fellow filipinos f #rubyph,__label__2
rt usrId #hagupit is going to be a huge threat to the island nation of the #philippines strength compatible to super typhoon hayi,__label__2
god help us here in the philippines f,__label__2
mt usrId red alert all disaster risk reduction management units in httpAddress httpAddress #hmrd #rubyph via rq,__label__2
rt usrId important announcement fellow cavitenos #rubyph typhoon hagupit will cut slowly across the httpAddress httpAddress,__label__2
rt usrId thoughts and prayers with philippines in the wake of another httpAddress canada should provide generous and timely suppor,__label__2
rt usrId let s pray that the typhoon #hagupit won t do much damage haplos lang hindi httpAddress httpAddress usrId #enphstaffmeetin,__label__2
rt usrId 22 801 persons evacuated in camalig httpAddress #rubyph usrId usrId,__label__2
rt usrId jtwc says super typhoon httpAddress has likely peaked in httpAddress it could directly strike metro httpAddress httpAddress,__label__2
dzmm s usrId baywalk manila experiencing strong winds ahead of #rubyph landfall some people still in area despite httpAddress,__label__2
keep praying httpAddress stay safe #rubyph,__label__2
rt usrId fyi orange rainfall warning means intense rains for the next D httpAddress #rubyph httpAddress,__label__2
rt usrId praying for everyone s httpAddress f #rubyph,__label__2
philippines as typhoon hagupit weakens #un steps into action with emergency httpAddress #humanrights,__label__2
philippines improved emergency communication blunts impact of typhoon hagupit source un development httpAddress httpAddress,__label__1
rt usrId stay safe everyone especially those living in laguna cavite and batangas ! #rubyph,__label__2
rt usrId #rubyph is forecast to make landfall on saturday evening over the httpAddress samar httpAddress,__label__2
rt usrId fallen tree branches scattered in sorsogon city s httpAddress #rubyph photo via usrId httpAddress,__label__1
rt usrId typhoon hagiput topples trees amp ; power lines as it sweeps empty streets of philippines coast httpAddress httpAddress,__label__1
rt usrId rt usrId damage from typhoon #rubyph outside ford httpAddress fatima village tacloban httpAddress D #hagupit http,__label__1
rt usrId happening now usrId sets up a cfs at lnu ec in tacloban httpAddress caters more than DD httpAddress #hagupit #rubyph httpAddress,__label__2
rt usrId developing western eyewall of #typhoon #hagupit #rubyph now nearing east coast of samar httpAddress httpAddress,__label__2
rt usrId #typhoon #hagupit #rubyph bombing out gone httpAddress forecast to become httpAddress D if not already httpAddress,__label__2
rt usrId advisory via usrId last mrt 3 train shall leave north httpAddress stn at D pm today ; last train from taft httpAddress stn at D 40,__label__2
rt usrId eastern samar pdrrmo chief levi nicart guiuan hernani already started evacuating residents ; other municipalities to start,__label__2
rt usrId super typhoon #hagupit will make landfall httpAddress share your photos if it s safe httpAddress #rubyph httpAddress,__label__2
rt usrId typhoon #rubyph please dont dear god is survivors prayer httpAddress usrId httpAddress,__label__2
rt usrId as of 12nn orange rainfall warning raised over metro manila and calabarzon via usrId #rubyph,__label__2
typhoon hagupit weakens but flooding high winds kill at least DD httpAddress typhoon hagupit was still bringing heavy httpAddress,__label__1
its so coold outside for angels to httpAddress keep safe everyone f #rubyph,__label__2
japan provides httpAddress million in emergency aid to hagupit victims japan has decided to provide httpAddress million httpAddress httpAddress,__label__2
as typhoon hagupit hits philippines evacuees express relief fears over a repeat of the devastation left by httpAddress httpAddress,__label__2
DD dead as hagupit hits philippines ; storm s impact less severe than expected at least DD people are dead httpAddress httpAddress,__label__1
rt usrId plan co leads working groups for accountability amp ; communication with affected communities in region D in preparation f,__label__1
typhoon slams into philippines ; D million fled ahead of storm in one of the world s biggest evacuations httpAddress via usrId,__label__2
rt usrId thousands of typhoon #haiyan survivors find their homes in ruins again with #hagupit #rubyph httpAddress ht,__label__1
no class today please pray for us here in the philippines because of typhoond usrId usrId usrId usrId,__label__2
usrId please pray for the httpAddress there s a really strong typhoon coming and i m worried D,__label__2
misor in alert level c as hagupit approachesphl httpAddress,__label__2
rt usrId #hagupit is due to hit the filipino capital httpAddress twenty one people have been killed and 1million affected so httpAddress please co,__label__1
rt usrId before we sleep let s all send prayers to those who are affected by the typhoon #hagupit or locally known httpAddress http,__label__2
rt usrId we are looking for volunteers who will help gather critical info for #rubyph ! httpAddress httpAddress,__label__2
rt usrId find a evacuation shelter in your local httpAddress #hagupit #ruby via google httpAddress httpAddress,__label__2
D dead 900k evacuate as typhoon slams philippines httpAddress,__label__1
rt usrId nag landfall na si httpAddress let s pray harder god bless httpAddress f #rubyph,__label__2
rt usrId pagasa 9pm orange warning httpAddress floods threatening low lying httpAddress landslides httpAddress #rubyph via usrId,__label__1
usrId typhoon #hagupit downgraded tropical storm as it approaches philippine capital httpAddress httpAddress,__label__2
praying for those in the southern httpAddress they haven t completely recovered from the last year s tragedy and now this #rubyph 4f,__label__2
brace yourself for #rubyph arrival in metro httpAddress charge all gadgets ready emergency kits ! stay safe ! ff httpAddress,__label__2
filipino spirit of being relentless is httpAddress just httpAddress #rubyph,__label__2
rt usrId #rubyph crawls west massive evacuation minimizes deaths httpAddress,__label__2
rt usrId back to super httpAddress #typhoonhagupit winds strengthened to httpAddress per httpAddress track still httpAddress #rubyph httpAddress,__label__2
rt usrId graphic typhoon #hagupit expected httpAddress details httpAddress #rubyph httpAddress,__label__2
rt usrId precautionary measures for httpAddress ingat po kayo ! httpAddress #rubyph,__label__2
our teams in #philippines have already provided 17 00litres of water to 2 600 families in evacuation centers amp ; #tacloban astrodome #hagupit,__label__2
flight advisory due to super typhoon #ruby international name #hagupit some flights have been httpAddress httpAddress,__label__2
500 00 evacuated as hagupit roars to philippines httpAddress,__label__2
rt usrId #hagupit approaches the philippines !! she s almost httpAddress #pray httpAddress,__label__2
pray for the victims of #rubyph,__label__2
rt usrId firmalo says more romblon residents evacuated this time unlike last year when only 15 00 evacuated for typhoon httpAddress #r,__label__2
keep safe and dry my kababayans ! #prayforthephilippines #rubyph,__label__2
full story waning #rubyph makes 4th landfall ; DD dead httpAddress,__label__1
rt usrId we survived ! rain and winds still strong this morning in #tacloban but so far everyone hopes worse is over amp ; #hagupit is o,__label__2
rt usrId it ll be a rough weekend because of the huge violent storm httpAddress prepare for the worst hope for the best #rubyph,__label__2
stay safe httpAddress god bless us httpAddress #rubyph,__label__2
rt usrId evacuation in #belgium as the isles wait for storm hagupit to httpAddress httpAddress #typhoonhaiyan httpAddress,__label__2
unicef staff have witnessed roofs blown off buildings with loud bangs and noises #rubyph #typhoonhagupit #philippines,__label__1
rt usrId foreigners help in the relief operations at the cicc sunday httpAddress httpAddress #rubyph usrId,__label__2
typhoon rages D dead 900 00 flee as storm rips philippines httpAddress,__label__1
rt usrId san pablo city laguna now under state of calamity #rubyph,__label__1
rt usrId evacuation center in #calbayog httpAddress long httpAddress city is along #rubyph #hagupit forecasted httpAddress httpAddress,__label__2
rt usrId please pray for our brothers amp ; sisters in the #philippines as #hagupit #rubyph makes landfall this httpAddress httpAddress,__label__2
rt usrId us embassy offers planes personnel as usrId continues preparations for #rubyph httpAddress,__label__2
it s signal no . D here in #laguna and we re all experiencing strong winds and httpAddress stay safe ! dont forget to pray ! f #rubyph,__label__2
super typhoon ruby #typhoonruby #typhoonhagupit #rubyph #hagupit expected rain and httpAddress httpAddress,__label__2
rt usrId with a storm moving slower than you can run rain amp ; flooding become some of the main concerns ! #hagupit #rubyph htt,__label__2
rt usrId usrId team watching and preparing for #hagupit httpAddress path of typhoon still httpAddress follow #bepreparedph fo,__label__2
3novices super typhoon lashes philippines as 600 00 flee httpAddress super typhoon hagupit began to lash the eastern httpAddress,__label__2
rt usrId D dead 900 00 evacuate as #typhoon slams philippines httpAddress httpAddress,__label__1
rt usrId sharing this with httpAddress sagip kapamilya now accepts donations for our kababayans who will be affected by httpAddress http,__label__2
thousands flee as hagupit nears philippines httpAddress,__label__2
rt usrId 8 45pm light to moderate rains affecting quezon laguna and portions of rizal which may persist for 2 3 httpAddress #rubyph httpAddress,__label__1
rt usrId lord god bless the philippines and its httpAddress protect us with your guidance and httpAddress f #rubyph #hagupit httpAddress,__label__2
don t under estimate d power of prayers httpAddress be safe tweeps !,__label__2
birds eye view of hagupit s destruction httpAddress #sydney #news #aus,__label__1
rt usrId still no power in san juan batangas ; all roads passable p10 15m worth of damage to pier says mayor httpAddress #rubyph httpAddress,__label__1
rt usrId httpAddress strong rains and heavy wind will be felt between 10 11 pm tonight in metro httpAddress #rubyph usrId,__label__2
#rubyph weakens but leaves DD dead httpAddress usrId httpAddress,__label__1
usrId landfall threat is getting httpAddress hope our kababayans along the areas prepare httpAddress #hagupit #typhoon httpAddress,__label__2
rt usrId #msf s thoughts httpAddress #philippines mt msf canada we are on the ground amp ; have surgical teams in place #philippines #hag,__label__2
rains now pouring in lb . #rubyph,__label__2
rt usrId wow ?! wind map showing cat D super typhoon #hagupit bearing down on the philippines httpAddress httpAddress,__label__1
rt usrId samar e let us all stay safe guys ! #rubyph httpAddress,__label__2
rt usrId tacloban aftermath #rubyph left some httpAddress photo by usrId httpAddress,__label__1
#safenow ceferina sunga 30 last known to be in taft eastern httpAddress contact details 09288312029 httpAddress #rubyph #moveph #rescueph,__label__1
typhoon hagupit power lines cut trees torn down and DD people in .. the independent .. httpAddress #pakistan #news,__label__1
rt usrId #rubyph nearest in legazpi city 10am tomorrow says usrId #bepreparedph usrId,__label__2
this is it httpAddress stay httpAddress #rubyph,__label__2
rt usrId although #rubyph has weakened pagasa still warns of strong httpAddress floods and httpAddress usrId,__label__2
doh regional offices will assist their counterparts in regions expected to be hit by #rubyph via usrId httpAddress,__label__2
rt usrId praying for everyones httpAddress be one in prayer #rubyph,__label__2
yet another natural disaster this year ! my prayers to victims of typhoon #hagupit donate here to help relief services httpAddress,__label__2
rt usrId usrId pls pray for the philippines as super typhoon hagupit is currently passing through it . #pray #godbless,__label__2
rt usrId take note of these emergency hotlines ! keep safe guys ! #rubyph via usrId httpAddress,__label__2
#oxfam have raced hygiene kits with soap toothpaste toothbrushes sleeping mats blankets and underwear to areas hit by typhoon #hagupit,__label__2
rt usrId hagupit is now a super httpAddress here are the areas that are deemed most httpAddress keep safe and dry philippines ! httpAddress,__label__2
rt usrId pls join us amp ; let s #prayforthephilippines f as super typhoon hugapit smash hits philippines httpAddress thanks !! d D chron,__label__2
rt usrId update the following provinces are now placed under the list of critical areas due to typhoon #rubyph #hagupit htt,__label__2
rt usrId we ve seen this story one too many httpAddress we should know by now what to do and what not to do . keep safe ! #rubyph #hagupit,__label__2
rt usrId classes and work are suspended in national u tomorrow december 8 httpAddress keep safe httpAddress #walangpasok usrId,__label__2
rt usrId past december #philippines storms have taken too many httpAddress #hagupit is stronger than these httpAddress usrId usrId httpAddress,__label__1
rt usrId go home my people and lock your doors ! hide yourselves for a little while until the lords anger has httpAddress isaiah,__label__2
typhoon hagupit philippines schools offices shut as typhoon bears down schools and officer shut as storm httpAddress httpAddress,__label__2
rt usrId praying for everyone s safety ! armys in visayas we re here for you #rubyph,__label__2
httpAddress #cebu lgus start preparing for typhoon #ruby #hagupit,__label__2
rt usrId a resident reinforces the roof of his home in legazpi city #rubyph httpAddress via usrId,__label__1
rt usrId no classes and work tomorrow december 8 . keep safe and pray adamsonians ! #walangpasok #rubyph,__label__2
rt usrId super typhoon #hagupit with winds of 240kph per the httpAddress still significant strengthening httpAddress serious threat to,__label__2
call for volunteers repacking of #rubyph relief goods at the usrId nroc in pasay httpAddress jerome paunan,__label__2
#wearethepeople philippines typhoon hagupit evacuation stepped up bbc news httpAddress,__label__2
rt usrId more than D million flee as typhoon hagupit tears through philippines httpAddress httpAddress,__label__2
rt usrId haiyan survivors relive terrors of a supertyphoon as #rubyph nears usrId usrId usrId httpAddress,__label__1
mt usrId sec dinky soliman live on anc re evacuees food distribution damage due to #rubyph in #easternsamar httpAddress,__label__2
#reliefph do your part to help those affected by #rubyph hagupit get back on their feet as quickly as httpAddress httpAddress,__label__2
rt usrId nobody flying east of the philippines right now except ua190 mnl to gum usrId #hagupit #rubyph #typhoon httpAddress,__label__2
rt usrId ron gagalac no power in tacloban business establishments are closed communication signals still up . #rubyph,__label__1
rt usrId people should always pray and not give up luke 18 1 #rubyph httpAddress,__label__2
map international shipping medicines to philippines for victims of typhoon .. florida times union #shipping httpAddress,__label__2
good evening D stay safe everyone ! #rubyph ?? httpAddress,__label__2
rt usrId video typhoon #hagupit to make landfall in the #philippines in DD hours httpAddress httpAddress,__label__2
rt usrId call for volunteers repacking of #reliefph goods at the dswd nroc in pasay httpAddress httpAddress #rubyph httpAddress,__label__2
deped ph please be prepared and take precautionary httpAddress stay safe everyone ! #rubyph httpAddress,__label__2
flood httpAddress #manila #rubyph #hagupit httpAddress,__label__2
how to provide first aid for fractures httpAddress #philippines,__label__2
let s pray that it ll go away soon . keep safe everyone . #rubyph,__label__2
rt usrId rt for an indirect D its pretty rainy here in the ph so might as well #prayforthephilippines httpAddress,__label__2
rt usrId residents of borongan eastern samar evacuate to the provincial capitol ahead of #hagupit #rubyph landfall httpAddress,__label__2
