text,label
rt usrId on this sabbath please keep #vanuatu in your httpAddress if you are able to pray with your church congregation we would love t,__label__2
#death toll varies as officials struggle to assess cyclone pam s damage fox news httpAddress,__label__1
world bank push to get funds to vanuatu httpAddress httpAddress,__label__2
rt usrId today the japan disaster relief medical team left japan for vanuatu which suffered severe damage from cyclone httpAddress httpAddress,__label__2
aid workers missing in vanuatu httpAddress #worldnews #news #breakingnews,__label__1
rt usrId vanuatu before cyclone httpAddress go there on #thewonderlist tonight at 9p et . how you can help httpAddress http,__label__2
rt usrId httpAddress says #cyclonepam survivors in #vanuatu need urgent help launches httpAddress mln appeal httpAddress ht,__label__2
rt usrId #retweet rt ajenews at least D confirmed dead after category D cyclone hits vanuatu ; death toll could rise httpAddress,__label__1
rt usrId a list of some of the organisations accepting donations for humanitarian relief in the aftermath of cyclone pam http,__label__2
#redcross calls for greater balance in the humanitarian response across the pacific after #cyclonepam httpAddress usrId,__label__2
cyclone pam prompts action for vanuatu at sendai conference ips httpAddress 3 per year hosting httpAddress,__label__2
rt usrId tanna vanuatu reuters residents of the main town in the southern vanuatu island of tanna appear to have come throug,__label__1
rt usrId vanuatu ranks 2nd globally for deaths per head of population due to disasters #cyclonepam httpAddress http,__label__1
rt usrId climate change to blame for devastating cyclone says president of vanuatu httpAddress usrId usrId usrId,__label__1
rt usrId the devastation caused by cyclone pam in vanuatu is extremely httpAddress i share the sorrow amp ; pain of all those who hav,__label__2
rt usrId httpAddress cyclone pam DD at risk from direct hit on vanuatu #cyclonepam DD,__label__1
rt usrId all go in dfat crisis centre #vanuatu #canberra #cyclonepam httpAddress,__label__2
rt usrId httpAddress cyclone pam #cyclonepam vanuatu cyclone dozens feared dead DD capital region aus canberra,__label__1
rt usrId early death toll in cyclone pam in pacific httpAddress httpAddress,__label__1
#cylonepam devastates #vanuatu regional disaster #insurance scheme can help fund gvt rebuilding efforts httpAddress #wcdrr,__label__1
devastating tropical cyclone damage 90 of housing in vanuatu capital usrId usrId usrId httpAddress,__label__1
rt usrId aid to head to #vanuatu s remote islands to survey #cyclonepam damage httpAddress pic usrId httpAddress,__label__2
rescue workers begin relief and clean up operation in vanuatu following #cyclonepam httpAddress httpAddress,__label__2
cyclone pam vanuatu residents begin search for families and homes httpAddress httpAddress,__label__1
new cyclone pam aid agencies head to vanuatu as death toll rises rolling report httpAddress #follow go to world latest g,__label__1
rt usrId a boy among the wreckage of his village just outside port vila httpAddress httpAddress,__label__1
support the usrId emergency relief fund to assist vanuatu communities hit by #cyclonepam httpAddress #health,__label__2
rt usrId in #vanuatu with your help we can get health care to the most httpAddress #cyclonepam httpAddress httpAddress,__label__2
how to help the cyclone devestated country of vanuatu vis usrId httpAddress,__label__2
rt usrId deadly tropical cyclone pam roars over past island nation of vanuatu cnn httpAddress,__label__2
most vanuatu people now homeless httpAddress,__label__1
rt usrId as a cyclone struck vanuatu its leader was in japan discussing the dangers of climate change httpAddress,__label__2
rt usrId adam filmed those hardest hit by #tcpam usrId turned it into this httpAddress please share if you are,__label__2
khalifa orders httpAddress aid for cyclone victims httpAddress httpAddress,__label__2
rt usrId cyclone pam vanuatu hit by death and widespread devastation rolling coverage httpAddress,__label__1
dozens feared dead cyclone pam causes mass destruction in vanuatu httpAddress,__label__1
rt usrId the cyclone that hit #vanuatu has been compared to a monster made worse by httpAddress ht usrId httpAddress,__label__1
rt usrId vanuatu red cross sending water kits from french red cross to tanna local led response #tcpam #ifrcpacific httpAddress,__label__2
rt usrId for years #vanuatu has pleaded with rich countries usrId negotiations to take #climatechange httpAddress for years th,__label__2
top story mass casualties feared after cyclone hits vanuatu al jazeera engli httpAddress see more httpAddress,__label__1
red alerts in place for sanma penama tafea malampa shefa provinces #tcpam bears down on #vanuatu httpAddress via usrId,__label__2
up to 96 #vanuatu crops destroyed leaving people httpAddress no alternative food httpAddress flash appeal #tcpam usrId httpAddress,__label__1
rt usrId eight people confirmed dead after cyclone strikes south pacific island nation of vanuatu httpAddress httpAddress,__label__1
as cyclone pam devastates vanuatu climate experts sound alarm httpAddress #world usrId,__label__2
aid agencies to begin helicopter flights to cyclone stricken vanuatu httpAddress,__label__2
vanuatu cyclone leaves most homeless,__label__1
rt usrId our caritas partners are responding to the deadly cyclone in #vanuatu httpAddress,__label__2
deadly cyclone strikes pacific island nation and umbc suspends lax httpAddress details on #wjz usrId,__label__1
vanuatu comms still down ! hope everyone is ok,__label__2
cyclone pam destructive storm slams into vanuatu,__label__2
rt usrId united nations ap un humanitarian office says DD dead and 3 300 people displaced in vanuatu by cyclone httpAddress,__label__1
rt usrId news vanuatu unicef provides life saving medical equipment and medicine to vanuatu s children httpAddress,__label__2
rt usrId amazing photos of a pacific island nation just devastated by a monster cyclone httpAddress httpAddress,__label__1
rt usrId vanuatu president breaks down while describing cyclone devastation httpAddress via usrId #cyclonepam #vanuatu,__label__1
rt usrId usrId hi wondering if you can share a link for fundraising for the to help devastated vanuatu ? httpAddress,__label__2
rt usrId vanuatu in desperate appeal for aid after devastating httpAddress dozens feared httpAddress httpAddress httpAddress,__label__2
rt usrId unbelievable destruction reported as #cyclonepam hits httpAddress how unicef is taking action amp ; how you can help httpAddress,__label__1
sending thoughts amp ; prayers out to the people of vanuatu #prayforvanuatu,__label__2
dozens #feared #dead #after #cyclone #pam #slams #vanuatu #vanuatu #vanuatu httpAddress f,__label__1
monster storm destroys 90 archipelagos building president baldwin vanuatus president baldwin lonsdale httpAddress httpAddress,__label__1
cyclone pam disaster south pacific cruise ship doubles as humanitarian mission httpAddress,__label__2
vanuatu president urges world help to rebuild everything httpAddress,__label__2
#the un asks for 38m to help vanuatu sky news australia httpAddress,__label__2
rt usrId there s some work to be done in #vanuatu usrId and usrId if you ve got a spare httpAddress #xfactornz httpAddress,__label__2
world briefing vanuatu cyclone toll rises international aid agencies were preparing to begin emergency httpAddress httpAddress,__label__2
google news ca first aid teams reach vanuatu find widespread devastation reuters the httpAddress httpAddress #news #canada,__label__1
rt usrId we are sending a usrId medical team to set up a mobile clinic with outpatient care for victims of #cyclonep,__label__2
rt usrId it s like a bomb has gone off in the centre of the town our colleague httpAddress countless homes torn apart communities,__label__1
rt usrId aerial footage taken on the island of efate shows the extent of damage to the pacific archipelago of vanuatu after it was,__label__1
rt usrId this is spot on jungle devastated by #cyclonepam httpAddress,__label__1
rt usrId watch dramatic footage of property destruction on vanuatu following cyclone pam httpAddress httpAddress,__label__1
rt usrId thousands homeless after cyclone leaves vanuatu devastated bbcnews httpAddress,__label__1
rt usrId relief efforts resuming in vanuatu as teams try to reach thousands of people affected by a devastating httpAddress usrId,__label__1
usrId thanks for your support now to the cyclone taylor cup provincials next weekend in mission,__label__2
rt usrId red alert issued as #cyclonepam bears down on vanuatu httpAddress,__label__2
rt usrId cyclone pam vanuatu needs food vanuatu urgently needs food and relief supplies officials say as teams httpAddress httpAddress,__label__2
breaking first deaths confirmed after tropical cyclone pam roars over vanuatu cnn httpAddress httpAddress #khaatumo #khatumo,__label__1
rt usrId vanuatu faces food shortages after cyclone pam devastates crops httpAddress photo edgar sureuters httpAddress,__label__2
dozens feared missing as cyclone pam devastates south pacific islands irish independent httpAddress,__label__1
rt usrId httpAddress #vanuatu vanuatu tropical cyclone pam vanuatu s government criticises aid groups over poor ..,__label__2
australian raaf flight getting all set to deliver aid and transport relief specialists to #vanuatu httpAddress httpAddress,__label__2
thousands in vanuatu wait for relief after cyclone ; death toll climbs to 13 httpAddress via usrId,__label__1
rt usrId people are wandering the streets looking for help #vanuatu in the wake of #cyclonepam gt ; httpAddress,__label__1
cat D monster cyclone pam tore through pacific islands worst in history catastrophic damage 90 homes destroyed #predictions 201D,__label__1
deaths devastation as cyclone smashes pacific islands at least six people are dead and destruction was httpAddress httpAddress,__label__1
its not over yet tropical cyclone pam met service have just released another weather httpAddress httpAddress,__label__2
israeli ngo sends relief workers to pacific island in wake of cyclone httpAddress,__label__2
red cross says cyclone pam survivors need urgent help launches httpAddress million appeal the survivors of cyclone .. httpAddress,__label__2
rt usrId vanuatu faces uncertainty let s hope their lives return to normality in the near future including education #acuedu s #v,__label__2
its not over yet tropical cyclone pam met service have just released another weather httpAddress httpAddress,__label__2
state of emergency declared in #vanuatu as country begins to recover from strong deadly #cyclonepam usrId usrId usrId,__label__2
cyclone pam vanuatu needs food httpAddress,__label__2
rt usrId #gippsnews mt usrId is here ! benefit concert for vanuatu cyclone httpAddress httpAddress httpAddress,__label__2
httpAddress #news cyclone pam blows away villages on vanuatu island discovery news,__label__1
please pray for the diocese of fiji in particular vanuatu as they are being hit by a httpAddress please lift httpAddress httpAddress,__label__2
rt usrId abm launches #vanuatu httpAddress pray for all who are stranded or httpAddress find out more at httpAddress usrId,__label__2
rt usrId but we r DD years as a club so i will donate a further 10k to make it DD00 for DD years #warriorsforever #vanuatu http,__label__2
australian aid on its way after deadly #tcpam wreaks havoc in httpAddress usrId reports in #9newsat6 httpAddress,__label__2
bbcworld aerial photos show devastation caused by cyclone pam to vanuatu capital port vila httpAddress httpAddress,__label__1
rt usrId djspooky these folks are doing a great job for #cyclonepam #vanuatu relief donations can go to httpAddress usrId,__label__2
mother still awaits news of daughter missing after cyclone pam httpAddress #abcnews,__label__1
rt usrId direct hit from cat 5 #tcpam on #vanuatu capital port httpAddress worst case scenario playing out right httpAddress #cyclonepam httpAddress,__label__2
rt usrId the bakesale is on ! stop by DD 2nd street and donate to help those affected by the cyclone in #vanuatu httpAddress,__label__2
rt usrId #trmm precipitation radar view of intensifying tropical cyclone #pam httpAddress httpAddress,__label__2
vanuatu cyclone first aid reaches islands ravaged by pam bbc news DD march 20DD last httpAddress httpAddress #worldnews,__label__2
cyclone pam aid flights arrive in storm ravaged vanuatu the first shipments of aid landed in vanuatu on httpAddress httpAddress,__label__2
give aid to victims of disastrous cyclone httpAddress,__label__1
usrId nz rugby supports usrId to assist the people of vanuatu following cyclone httpAddress you #1 in new zealand httpAddress,__label__2
rt usrId 65m we re going to spend on sending DD troops to iraq would be better spent sending our troops to the pacific #cyclonepam,__label__2
rt usrId about D in D children in #vanuatu in need of humanitarian assistance httpAddress #cyclonepam httpAddress,__label__2
video flintshire man helps cyclone victims httpAddress a flintshire teacher is helping people from an island in vanuatu rebui,__label__2
cyclone pam australia sends more personnel to vanuatu what about helping out with #climatechange as well ? #auspol httpAddress,__label__2
rt usrId httpAddress vanuatu #vanuatu first deaths confirmed after tropical cyclone pam roars over vanuatu DD texas,__label__1
restoring carnarvon water supply the priority amid cyclone olwyn clean up residents in the western httpAddress httpAddress,__label__1
rt usrId pray for the victims of #cyclonepam in httpAddress usrId is httpAddress httpAddress,__label__2
bbc video cyclone pam leaves thousands homeless cyclone pam leaves thousands homeless on httpAddress httpAddress #albarjeel,__label__1
rt usrId nearly half of tuvalu now displaced by pam httpAddress,__label__1
vanuatu vanuatu cyclone pam hygiene kits needs delivered for delivery and gaps malampa as of DD mar 201 httpAddress,__label__2
rt usrId sending aid workers funds 1 300 tarpaulins amp ; DD first aid kits on their way to vanuatu #cyclonepam to donate httpAddress,__label__2
rt usrId #vanuatu gov has demonstrated commitment to ensuring #tcpam response is coordinated amp ; well planned says our rep #osnatlub,__label__2
rt usrId the deadly cyclone that devastated vanuatu httpAddress httpAddress,__label__1
news update top asian news at 5 30 httpAddress gmt efate vanuatu ap the roof from what was once the home of httpAddress httpAddress,__label__1
rt usrId humanitarian workers reported unbelievable destruction in port vila vanuatu after a powerful cyclone brought crashing,__label__1
rt usrId usrId usrId i m trying to warn people pam for httpAddress,__label__2
real clear politics aid agencies struggle to reach affected in vanuatu after monster cyclone pam httpAddress httpAddress,__label__2
last #carnarvon #bananas salvaged after #cyclone #olwyn packed and sent to #perth httpAddress #cycloneolwyn #tcolwyn #perthnews,__label__1
enable local women s groups step up gender based violence prevention efforts post cyclone pam httpAddress,__label__2
rt usrId usrId usrId usrId usrId usrId usrId #prayforqueensland cyclone,__label__2
agriculture almost wiped out in vanuatu by cyclone pam httpAddress via usrId,__label__1
rt usrId slammed by warming as #vanuatu suffers more urgency needed on #climate world bank httpAddress via usrId,__label__2
rt usrId #cyclone #pam after #vanuatu emergency aid from italy to #tuvalu #sids httpAddress httpAddress,__label__2
rt usrId #cyclonepam usrId is providing food logistics amp ; emergency telecommunications httpAddress httpAddress,__label__2
rt usrId #vanuatu media release pacific humanitarian team to support government response to devastating impacts of #tcpam httpAddress,__label__2
rt usrId vanuatu daily post reports it was total western httpAddress fabrication that their people drank seawater after usrId,__label__2
devastation and death after vanuatu cyclone httpAddress via usrId,__label__1
rt usrId vanuatus impassioned plea at #sendai why the world needs to take bold action on disaster risk reduction httpAddress,__label__2
rt usrId rebuilding begins critical supplies from unicef are on their way to #vanuatu httpAddress #cyclonepam httpAddress,__label__2
rt usrId more than DD firefighters and DD appliances are moving into vulnerable north island coastal areas as #cyclonepam approac,__label__2
rt usrId httpAddress c 17 flight httpAddress shelter kits amp ; solar lanterns is on its way to help victims of #cyclonepam #vanuatu h,__label__2
rt usrId D mths pregnant amp ; overdue when #cyclonepam hit she needs access to water food and httpAddress httpAddress ht,__label__2
rt usrId photos devastation in vanuatu from cyclone pam httpAddress,__label__1
rt usrId find out the latest on usrId support to #vanuatu govt food distributions after #cyclonepam httpAddress httpAddress,__label__2
vanuatu cyclone death toll rises as thousands await aid httpAddress,__label__1
rt usrId oxfam hygiene kits have arrived in #vanuatu for families affected by #cyclonepam httpAddress,__label__2
usrId mp seeks more help for cyclone hit central qld a central queensland mp says areas worst hit by cyclone marcia last month httpAddress,__label__2
communities take shelter as cyclone nathan lashes arnhem land coast httpAddress #abcnews httpAddress,__label__2
rt usrId usrId please can you httpAddress these people need httpAddress httpAddress httpAddress,__label__2
cyclone pam leaves scene of destruction in vanuatu video amateur video reveals damage in port vila after httpAddress httpAddress,__label__1
cyclone olwyn warning issued for southern western australia howling winds reach carnarvon severe tropical httpAddress httpAddress,__label__2
cyclone devastation forcing vanuatu to start anew president says an aerial view of damaged houses in seen on march 16 DD in port vila,__label__1
rt usrId while death toll is not great in wake of #cyclonepam yet #vanuatu destroyed food amp ; water capabilities help is needed,__label__2
over 166 00 people affected on #vanuatu and numbers continue to httpAddress uk fra aus nz jap militaries providing support httpAddress,__label__1
our thoughts are httpAddress the people of #vanuatu as they start to rebuild after httpAddress httpAddress httpAddress,__label__2
rt usrId a terrifying tropical cyclone which smashed into pacific island of vanuatu wreaks widespread devastation httpAddress,__label__1
we re in #vanuatu to bring emergency food and vet care to animals affected by #cyclonepam httpAddress usrId d,__label__1
rt usrId cyclone devastates pacific island nation of vanuatu ; atleast D dead httpAddress,__label__1
such a relief to hear from mum in #portvila #tcpam httpAddress thanks everyone for the rts f,__label__2
cyclone pam cleanup gets underway in vanuatu in pictures emergency aid is beginning to flow into the httpAddress httpAddress,__label__2
rt usrId houses for cyclone hit people of visakhapatnam vizianagaram and srikakulam will be completed before october httpAddress,__label__1
#haiti #honduras cyclone pam leaves most of vanuatu population homeless httpAddress #bahrain #jamaica,__label__1
rt usrId breaking red cross workers report unbelievable destruction in the #vanuatu capital port httpAddress #cyclonepam httpAddress,__label__1
rt usrId #cyclonepam has damaged 80 of power lines amp ; this lifeline service won t be restored for several httpAddress help now httpAddress,__label__1
cyclone pam leaves trail of destruction in pacific s vanuatu httpAddress,__label__1
red cross unbelievable destruction in port vila vanuatu from tropical cyclone httpAddress via usrId,__label__1
rt usrId our thoughts amp ; prayers are httpAddress the people of vanuatu in the wake of httpAddress we will be there for them as the focus,__label__2
rt usrId as another night draws close the thousands of people affected by #cyclonepam are uppermost in our httpAddress retweet this,__label__2
deadly cyclone pam leaves vanuatu targets new zealand at least eight people are dead in the wake of httpAddress httpAddress,__label__1
rt usrId #dart2vanuatu httpAddress sitrep DD march httpAddress wash shelter food,__label__2
cyclone hit vanuatu appeals for help httpAddress,__label__2
cyclone pam vanatu islanders face starvation within days following destruction of all their httpAddress httpAddress #itsparto,__label__1
rt usrId devastation of #tropicalcyclonepam on #vanuatu is becoming more apparent aid groups say 60 00 children need help httpAddress,__label__2
chevron workers slept on concrete floor cardboard as cyclone olwyn ripped through workers at chevron s httpAddress httpAddress,__label__1
vanuatu conditions more difficult than philippines typhoon aid agencies today described conditions in httpAddress httpAddress,__label__2
i ll be sailing back via vanuatu tuvalu amp ; kiribati to help with the httpAddress help me help these httpAddress httpAddress,__label__2
cyclone pam state of emergency in vanuatu officials fear the death toll may rise as the first flights httpAddress httpAddress,__label__1
rt usrId our race village in auckland will be closed tonight for safety reasons due to cyclone pam #vor httpAddress,__label__2
rt usrId hanging with #vanuatu locals in httpAddress and now they need our httpAddress #cyclonepam usrId httpAddress httpAddress,__label__2
text pam to DD donate 3 to usrId usrId #vanuatu httpAddress,__label__2
usrId engineers and water purification equipment deployed to assist vanuatu ? thx amp ; rgds rw cc usrId #youradf,__label__2
rt usrId homes hospital schools and churches all damaged aid group httpAddress #vanuatu #cyclonepam httpAddress httpAddress,__label__1
developed nations have sown the wind vanuatu has reaped the whirlwind andrew simms #keepitintheground httpAddress,__label__1
back from one the worst hit islands in #vanuatu after #cyclonepam animals are in desperate need httpAddress,__label__2
rt usrId don t forget the costs of #naturaldisaster aftermaths eg #cyclonepam prof lesley hughes amp ; usrId #idea15 httpAddress,__label__2
usrId usrId by the person who found it . mad pam gellar,__label__1
cyclone pam leaves trail of destruction in pacific s vanuatu httpAddress #international,__label__1
rt usrId #vanuatu about 65 00 people left homeless by cyclone httpAddress more on the country httpAddress,__label__1
oxfaminvanuatu you can help vanuatu recover from devastating #cyclonepam how ? please visit httpAddress httpAddress thanks !,__label__2
rt usrId httpAddress #video #cyclone #pam causes heavy #damage in #portvila #vanuatu DD DD DD #cyclonepam,__label__1
rt usrId httpAddress eight confirmed dead after cyclone pam ravages vanuatu #vanuatu DD httpAddress,__label__1
cyclone pam aid flies out to help survivors of one of south #bathandnortheastsomerset httpAddress,__label__2
catastrophic damage feared in tiny vanuatu after category D cyclone pam httpAddress #technology,__label__1
rt usrId httpAddress nearly 60 00 children in need of immediate assistance after cyclone pam in vanuatu httpAddress,__label__2
#cyclone pam dozens feared dead in vanuatu sydney morning herald httpAddress,__label__1
#vanuatu president speaks of devastation from cyclone pam httpAddress #pacificislandnation #portvila #portvilafollowing,__label__2
cyclone pam is on its way to our part of nz,__label__2
dozens feared dead after super cyclone pam slams into vanuatu in pictures terrifying tropical cyclone httpAddress httpAddress,__label__1
huge pacific cyclone devastates vanuatu at least eight dead httpAddress #emm,__label__1
rt usrId cyclone pam destroyed 90 of buildings on vanuatu says president video httpAddress,__label__1
rt usrId live the worst of ex tropical #cyclonepam is expected to pass gisborne area by 4pm httpAddress #tcpam httpAddress,__label__2
relief teams report devastation and death after monster vanuatu cyclone httpAddress,__label__1
minister defends vanuatu aid budget httpAddress,__label__2
death toll after super cyclone pam expected to rise httpAddress,__label__1
rt usrId possibly the worst cyclone in the pacifics history has lead to unbelievable destruction in vanuatu httpAddress,__label__1
rt usrId #cyclonepam was the strongest cyclone to hit #vanuatu in recorded httpAddress you can help httpAddress httpAddress,__label__2
rt usrId as per #uae president s directives #uae to send urgent humanitarian aid to pacific islands hit by #cyclonepam,__label__2
rt usrId aid workers say D confirmed dead after massive cyclone tore through vanuatu with many more dead expected httpAddress,__label__1
rt usrId we are determined to do whatever it takes to put #vanuatu on its path to sustainable httpAddress #cyclonepam httpAddress,__label__2
rt usrId cyclone pam slams into the south pacific archipelago of vanuatu leaving complete devastation httpAddress httpAddress,__label__1
rt usrId tt usrId comms down on islands of #erromango and httpAddress army troops from new caledonia will be going to httpAddress #tcpa,__label__2
robinsnewswire says #world news vanuatu president fears the worst from fierce storm httpAddress,__label__2
rt usrId first photos coming from our staff in httpAddress scenes of absolute destruction #cyclonepam httpAddress,__label__1
aid workers struggle with scale of vanuatu disasterdunya news tv,__label__2
rt usrId now in #vanuatu usrId high energy biscuits airlifted by httpAddress #cyclonepam #tcpam httpAddress,__label__2
cricket to make significant contribution to aid victims of vanuatu disaster international cricket council httpAddress #economy,__label__2
rt usrId category D cyclone pam may cause major damage in vanuatu httpAddress #cyclonepam,__label__1
usrId usrId usrId yes your httpAddress philosophy has it s place but there s no meaning to a cyclone only the httpAddress,__label__2
vanuatu red cross president hannington alatoa said effectively the whole httpAddress is httpAddress #redcross httpAddress,__label__1
rt usrId praying for those who got hit by cyclone pam #vote5sos #kca,__label__2
cricket makes contribution for vanuatu cyclone victims httpAddress,__label__2
rt usrId oxfam australia 90 of housing in vanuatu s capital city seriously damaged by #cyclonepam httpAddress httpAddress,__label__1
vanuatu needs become clear adra responds httpAddress,__label__2
#afp #news #france aze jb usrId rt usrId dozens feared dead as a huge tropical cyclone .. httpAddress #openn your #europe,__label__1
foreign affairs department estimates DD canadians were in path of cyclone pam httpAddress,__label__1
nz navy ship sails with aid for cyclone ravaged vanuatu the hmnzs canterbury has left new zealand for httpAddress httpAddress,__label__2
#news nt workers swap cyclone lam for pam a group of nt workers are headed to vanuatu to help with the httpAddress httpAddress,__label__2
jonatusjr at least D killed and dozens more feared dead as cyclone pam hits vanuatu via httpAddress,__label__1
rt usrId #vanuatu httpAddress million required march june DD httpAddress see httpAddress httpAddress,__label__2
breaking cyclone devastates vanuatu financial times new york timescyclone devastates httpAddress httpAddress #khaatumo #khatumo,__label__1
thousands wait for relief in vanuatu as death toll inches up thousands of people left homeless by a fierce httpAddress httpAddress,__label__1
as a cyclone httpAddress today wasn t the httpAddress as a basketball httpAddress reminded several times why i love this time of httpAddress #marchmadness,__label__1
ni vanuatu woman crying for her husband in nz httpAddress httpAddress,__label__1
complete devastation after cyclone hits island nation of vanuatu httpAddress,__label__1
rt usrId vanuatu in state of emergency tuvalu says 45 of population displaced by #cyclonepam #wcdrr httpAddress httpAddress,__label__1
rt usrId teachers at central school in vanuatu lay out books to dry in the sun after #cyclonepam building damage httpAddress,__label__1
rt usrId #wateris starting to flow in #vanuatu hilson from usrId tests water from newly restored supply system httpAddress,__label__1
the hague weather jaylene tells of how her house was ripped apart by cyclone pam while DD people were in inside httpAddress,__label__1
vanuatu leader says deadly cyclone wiped out development on south pacific island video deadly cyclone carves path of destruction,__label__1
rt usrId see images from #vanuatu after the immensely powerful cyclone pam hit dead on httpAddress via usrId,__label__1
cyclone over in the something islands killed D httpAddress httpAddress #scary,__label__1
cyclone olwyn forecast to reach category D strength as it hits pilbara western australia usrId httpAddress httpAddress,__label__2
why pam was so bad for vanuatu 3 surprisingly few people are familiar with httpAddress hard to get media httpAddress a httpAddress mill httpAddress httpAddress,__label__2
3novices national vanuatu president at sendai meeting appeals for help after cyclone httpAddress the president of vanuatu,__label__2
send cash to unicef red cross relevant ngos to help vanuatu #nativeaffairs,__label__2
rt usrId httpAddress cyclone pam #cyclonepam cyclone pam dozens feared dead in vanuatu DD queensland aus gold coast,__label__1
rt usrId httpAddress weather perth #weatherperth severe weather warning issued as cyclone olwyn moves towards pe htt,__label__2
south pacific cyclone kills dozens the un relief agency says there are reports of more than DD deaths httpAddress httpAddress,__label__1
rt usrId #repost usrId with httpAddress have teams on their way to vanuatu in response to httpAddress,__label__2
carnarvon starts to assess cyclone damage to farms usrId httpAddress,__label__1
rt usrId latest from usrId on #tcpam destruction in #vanuatu httpAddress httpAddress via usrId unicef photos,__label__1
rt usrId pray for the people of httpAddress usrId amp ; usrId unbelievable destruction after #tcpam hit port vila htt,__label__2
dtn new zealand cyclone pam around the regions as cyclone pam moves south east it s expected to bring httpAddress httpAddress,__label__2
rt usrId mark benevolent fund vanuatu donation of 25 00 between thursday 12th and saturday 14th march 2015 httpAddress httpAddress,__label__2
death toll rises in vanuatu cyclone to DD dead httpAddress,__label__1
rt usrId usrId we ve also opened an urgent appeal for the children of #vanuatu httpAddress please share ! #tcpam #c,__label__2
#nigeriandailynews australia offers support after cyclone pam hits vanuatu vanuatu has been offered httpAddress httpAddress #news,__label__2
rt usrId an increased estimate of 82 00 children have been affected by httpAddress please donate now httpAddress httpAddress,__label__2
httpAddress cyclone pam devastates vanuatu amid fears of large death toll #headlinesapp,__label__1
rt usrId as #tcpam damage unfolds think how you can help an immediate donation to main agencies httpAddress listed httpAddress,__label__2
relief teams reach vanuatus cyclone hit outer islands httpAddress,__label__2
cyclone pam kiwi volunteers missing in vanuatu new zealand herald the atlanticcyclone pam kiwi httpAddress httpAddress,__label__1
food security an issue for #vanuatu after #cyclonepam httpAddress #foodsecurity #disasterrelief,__label__2
cyclone pam death toll rises to DD as vanuatu begins to assess damage httpAddress gu,__label__1
rt usrId pagasa observing cyclone which may enter ph next week httpAddress usrId httpAddress,__label__2
rt usrId packing winds DD mph cyclone pam tore through vanuatu island early sat leaving destruction amp ; reports of dozens of de,__label__1
rt usrId first #aid teams reach #vanuatu find widespread devastation httpAddress #cyclonepam #wcdrr #disaster httpAddress,__label__2
feeling for the beautiful people of httpAddress recovery will take a long httpAddress httpAddress,__label__2
rt usrId vanuatu disaster fund dear chefs amp ; members as you would be aware vanuatu was struck by cyclone pam last httpAddress httpAddress,__label__2
rt usrId all DD #lattitude volunteers in #vanuatu safe amp ; well in port vila after httpAddress we are grateful to usrId for all support,__label__1
rt usrId cyclone pam at worst 100 of some crops have been destroyed on vanuatu s remote pentecost island httpAddress,__label__1
powerful cyclone rips across vanuatu killing at least DD people and leaving thousands homeless as it httpAddress httpAddress,__label__1
israeli organization sends emergency crew to vanuatu after cyclone httpAddress,__label__2
#cyclonepam #extensive destruction across #vanuatu #tuvalu #kiribati httpAddress,__label__1
rt usrId situation is worse than the worst case scenario as aid workers scramble for #vanuatu victims httpAddress http,__label__1
usrId cricket communities rally behind vanuatu icc cricket australia and new zealand cricket pitch in to held the people of httpAddress,__label__2
britain donates httpAddress million to cyclone struck vanuatu httpAddress,__label__2
rt usrId climate change is intensifying the risks for hundreds of millions of people usrId ban httpAddress #pam httpAddress,__label__2
rt usrId #un humanitarian office sends assessment team to cyclone hit #vanuatu httpAddress httpAddress,__label__2
rt usrId not many have heard of httpAddress keep them in our prayers as massive cyclone rips the httpAddress may the almighty protect and g,__label__2
rt usrId volunteers from pentecost isl safe amp ; well after #tcpam #vanuatu aust consular httpAddress more evacuations due httpAddress httpAddress,__label__1
last week tropical cyclone pam battered past the island nation of httpAddress help them rebuild their maternity ward httpAddress,__label__1
yondii matos thousands wait for relief in vanuatu as death toll inches up httpAddress httpAddress yondii matos,__label__2
rt reuters aid teams report devastation and death after vanuatu cyclone httpAddress,__label__1
aid workers described a grave situation in the south pacific nation devastated by tropical cyclone pam with food clean water and,__label__2
rt usrId DD percent of #tuvalu population displaced pm httpAddress #cyclonepam,__label__1
rt usrId #tcpam D of strongest storms in sth pacific in years left trail of destruction in #vanuatu photos unicef httpAddress,__label__1
rt usrId if you can help the families of #vanuatu usrId has set up urgent appeal httpAddress please share link #cyc,__label__2
#relief samaritans purse sending relief to victims of typhoon vanuatu international christian relief httpAddress httpAddress,__label__2
usrId on the 18th march will itinerary be changed because of cyclone pam devastating vanuatu hope all is well in vanuatu,__label__2
rt usrId vanuatu monster cyclone kills 24 displaces 3 300 people it s devastating httpAddress httpAddress,__label__1
update #cyclonepam worst D hit #vanuatu in pacific east of httpAddress reports say dozens dead mass httpAddress httpAddress,__label__1
rt usrId pam a category D storm has left most of vanuatu s population httpAddress usrId httpAddress httpAddress,__label__1
images of vast removal of plant life on islands in vanuatu after pam httpAddress,__label__1
rt usrId #wearewithyouvanuatu we re rushing to respond with water food emergency httpAddress help us ? httpAddress httpAddress,__label__2
rt usrId many thanks to st michael s high school chorley for their donation to the cyclone appeal from a non uniform day usrId,__label__2
rt usrId httpAddress D httpAddress that s what uk foreign aid is for not india space programme or sewers in another eu httpAddress #ukip,__label__1
rt usrId we urgently need your help to reach communities devastated by httpAddress httpAddress,__label__2
