rt usrId will be launching a campaign to raise awareness and extend support for the victims floods in pakistan #pakistanfloods amp ; #id,__lable__2
rt usrId tamil nadu cm j jayalalithaa gives rs D crore as relief grant to the people of jammu and kashmir battling the worst floods,__lable__2
DD army medical teams deployed in jammu and kashmir to assist sick and injured flood victims,__lable__2
rt usrId jayalalithaa announces rs D crore assistance to flood hit kashmir httpAddress,__lable__2
rt usrId #pakarmy continues its #flood relief ops httpAddress,__lable__2
etp markandey katju makes global appeal to extend help to flood hit jammu and kashmir besides purifying httpAddress httpAddress,__lable__2
#ff uttarakhand grants rs DD crore for flood affected jammu and kashmir uttarakhand chief httpAddress httpAddress #followback #rt,__lable__2
rt usrId rt usrId mwf continues its humanitarian aid work D flood victims httpAddress #drqadri #pakistan #greenrevolu,__lable__2
hi hike is donating rs . DD lacs towards kashmir flood httpAddress go to menu gt ; rewards gt ; donate for kashmir and make it httpAddress #kashmirfloods,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId please donate towards the kashmir flood httpAddress httpAddress,__lable__2
rt usrId floods in kashmir wht amazed mst nt plight of httpAddress helping ppl bt absence of antiindia httpAddress,__lable__2
us pledges usd 250 00 for jammu and kashmir flood affected the us yesterday extended deepest sympathies httpAddress httpAddress,__lable__2
omar abdullah order s doubling of rations to flood hit state jammu and kashmir chief minister omar abdullah httpAddress httpAddress,__lable__2
rt usrId a kashmiri muslim flood victim on usrId appeals 2pm modi to send relief package thro indian army amp ; not he corrupt usrId,__lable__2
iyogi launches a bridge to kashmir for flood relief in j amp ; k ; creates crowdsourcing platform to mobilize support and targets usd DD httpAddress,__lable__2
rt usrId with morons like this who needs separatists ? sangh activists attack vc who called for help for kashmir flood victims htt,__lable__2
rt usrId volunteers in delhi need these so they can ship to kashmir httpAddress please rt . httpAddress httpAddress,__lable__2
rt usrId a relatively untold story of #kashmirfloods along with army volunteers are a big part of httpAddress httpAddress rt httpAddress,__lable__2
rt usrId from money meant for constituents ? rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief,__lable__2
donate rs . DD through usrId for free for kashmir flood relief help everyone in kashmir who s httpAddress httpAddress httpAddress,__lable__2
donate rs . DD through usrId for free for kashmir flood relief help everyone in kashmir who s httpAddress httpAddress,__lable__2
rt usrId #kashmirfloods army continues with intensive rescue operations in flood hit httpAddress see here httpAddress http,__lable__2
rt usrId msisodia all aap mlas have decided to collectively donate rs 5.5 crore towards kashmir flood relief httpAddress,__lable__2
devastating situation in kashmir post httpAddress no rescue from local httpAddress public volunteer in httpAddress,__lable__2
rt usrId lets play ur part to help those affected by floods buy a naya pakistan shirt profits go towrds ikf for flood victims htt,__lable__2
rt usrId prime minister narendra modi announces special assistance of rs 1 00 crore to flood affected jammu and httpAddress pti,__lable__2
rt usrId #un usrId chief lauds #pakistan flood relief efforts offers help again httpAddress poor httpAddress #paskistanflo,__lable__2
rt usrId showbaaz asking oversee pakistani to send money for flood victim sorry we will not until imran khan ask,__lable__2
rt usrId pungovt claims cmss took D helicopter flights2south punjab in1day to monitor floods oh i got httpAddress got frightened amp ; now e,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId people in flood affected areas of poonch j amp ; k provided healthcare and relief material #kashmirfloods httpAddress,__lable__2
rt usrId usrId i urge everyone to support the pakistan flood relief httpAddress donate to #mwf httpAddress http,__lable__2
kashmir floods modi offers help to pakistan islamabad says relief on siasat httpAddress,__lable__2
ujjain vice chancellor attacked for appeal to help kashmir flood httpAddress disgusting and utterly httpAddress,__lable__2
rt usrId DD pakistan army helicopter taking part in air borne rescue operation in #jhang httpAddress #floods,__lable__2
rt usrId httpAddress whoever needs relief send addresses for help on these no s DD DD httpAddress kashmir flood relief #,__lable__2
occupied kashmir #aphc set up DD relief camps in flood hit areas httpAddress,__lable__2
rt usrId im also donating jantar mantar amp ; food from andhra bhawan for kashmiri flood httpAddress please httpAddress thanks https,__lable__2
rt usrId people who wish to help jammu amp ; kashmir flood victims can donate to rashtreeya swayamsevak sangh initiative below ? httpAddress,__lable__2
rt usrId essential things to donate for flood victims httpAddress please and help #kashmirfloods httpAddress,__lable__2
rt usrId make a dua for all those suffering in kashmir right now due to the severe floods ! b httpAddress,__lable__2
everyone should contribute #flood #floodfury #pakistan,__lable__2
rt usrId hindu india stretched its hand towards the valley of kashmir ravaged by httpAddress and it is httpAddress httpAddress,__lable__2
#teampapii embrace of social media aids flood victims in kashmir httpAddress unete usrId,__lable__2
rt usrId volunteers in srinagar httpAddress don t flood their numbers if the matter is not of great httpAddress #kashmirfloods httpAddress,__lable__2
usrId help make it happen for help !! jammu amp ; kashmir flood relief fund on usrId httpAddress,__lable__2
rt usrId jammu amp ; kashmir flood helpline numbers ! httpAddress,__lable__2
charity for kashmir and indian flood disaster ! httpAddress,__lable__2
rt usrId #punjab govt releases rs D billion for the #relief amp ; rehabilitation of the flood affectees httpAddress,__lable__2
rt usrId modi has made an offer of help for azad kashmir amp ; for other flood affected regions of httpAddress say this is an outright hoax,__lable__2
rt usrId meanwhile aamir khan is so pained by kashmir floods that he will dedicate an entire smj episode on it and earn another,__lable__2
rt usrId we are at 20 for the #kashmirflood victims thank you to all so httpAddress we need boats life jackets clean httpAddress httpAddress,__lable__2
hey i ve just donated rs . DD for kashmir flood relief through usrId #hike4kashmir,__lable__2
rt usrId the worst flood in punjab super flood same as httpAddress get out httpAddress help the httpAddress let s not play politics with the p,__lable__2
rt usrId immense gratitude to the tremendous tremendous selfless work being done by the army and all rescue operators #kashmirflo,__lable__2
rt usrId altaf hussain salutes his party workers who are aiding to flood effected people in httpAddress #altafhussainday,__lable__2
rt usrId families who lost their houses livestock or crops during #floods will get rs25 00 250 each before eid #pakistan http,__lable__2
#floods #ukfloods jammu and kashmir floods massive rescue operations on lakhs still stranded httpAddress httpAddress,__lable__2
rt usrId pak army is busy rescue opr in punjab httpAddress army troops already on high alert amp ; reached to sindh flood areas,__lable__2
a big salute to our indian army for their hard work to save flood affected people of jammu and kashmir !! httpAddress httpAddress,__lable__2
#himachal pradesh #cm praises centre s help in #flood hit #kashmir httpAddress #htpunjab,__lable__2
rt usrId j amp ; k floods pm modi asks for faster rescue ops as lakhs wait for help httpAddress #kashmirfloods,__lable__2
rt usrId minhaj welfare foundation appeals for donation for the flood affected httpAddress #pakistan httpAddress,__lable__2
rt usrId usrId kindly rt google person finder httpAddress kashmir rescue form httpAddress,__lable__2
indian pakistani troops aid flood stranded people httpAddress #tcot,__lable__2
rt usrId with floods ravaging pakistan it is unforgiveable D nawaz D demand an extra D00 00 for his us httpAddress amp ; D do what ? read,__lable__2
rt usrId choose between a number of httpAddress lets play our part to help those affected by flood in httpAddress profits for ikf htt,__lable__2
rt usrId jammu kashmir floods bjp sets up DD centres to collect food packets httpAddress #jammuandkashmirfloods2014,__lable__2
rt usrId #drqadri i am making a emergency appeal through minhaj welfare foundation for the floods victims in pakistan #statusquov,__lable__2
kashmir floods in tit for tat gesture pakistan offers to help india the prime ministers of india and httpAddress httpAddress,__lable__2
rt usrId #zarbeazb law amp ; order in karachi islamabad to flood httpAddress one must acknowledge the great efforts of #pakistan,__lable__2
jammu and kashmir flood pakistan condoles loss of lives ; offers help to india httpAddress httpAddress httpAddress,__lable__2
usrId hey i ve just donated rs . DD for kashmir flood relief through usrId # httpAddress,__lable__2
rt usrId #help amp ; coordination #pp led #sindh govt donates DD million rupees for #punjab flood victims httpAddress,__lable__2
#google google launches crisis map for flood affected jammu and kashmir #map google httpAddress httpAddress #tech #technology,__lable__2
rt usrId a medical team of jamaat e islami hind is in #kashmir since 13th september to help the flood affected httpAddress,__lable__2
twitter connects india to needs of flood hit kashmir read story httpAddress,__lable__2
dtn italy health fears after kashmir floods authorities in indian administered kashmir prepare for an httpAddress httpAddress,__lable__2
pm nawaz sharif announced rs . D million to all those who have lost their family members in floods #ajk for details watch #pakistanat9 httpAddress,__lable__2
india offers help to pakistan on floods httpAddress httpAddress httpAddress,__lable__2
rt usrId dear usrId pm modi gave DD cr to kashmir flood was that public money or jasodaben fixed depost httpAddress,__lable__2
rt usrId j amp ; k floods helpline numbers httpAddress do rt . #kashmirfloods httpAddress,__lable__2
kashmir floods delhi bjp mlas to donate one month s salary for relief fund new delhi all the delhi bjp httpAddress httpAddress,__lable__2
kashmir floods cm akhilesh asks officers to rescue up people uttar pradesh chief minister akhilesh yadav httpAddress httpAddress,__lable__2
rt usrId rt gabeeno DD relief goods trucks sent by bbz to flood victims in httpAddress jiyaay bhutto httpAddress,__lable__2
kindly help our brothers and sisters fe kashmir httpAddress usrId j k floods radio kashmir starts operation httpAddress,__lable__2
jammu and kashmir floods massive rescue operations underway as situation remains grim httpAddress,__lable__2
kashmir floods listen to your conscience join duty j amp ; k government tells employees as jammu and kashmir httpAddress httpAddress,__lable__2
rt usrId proud of their service rt usrId #rss actively works in jammu amp ; kashmir httpAddress and food httpAddress htt,__lable__2
rt usrId despite fighting the fury of floods in kashmir indian army carried an operation at laribag kupwara eliminating one let terrori,__lable__2
appeal for effectees of flood DD faces pakistan has initiated relief efforts and rendering its services httpAddress httpAddress,__lable__2
rt usrId pm announces rs 1 00 crore aid for flood hit jammu and kashmir httpAddress,__lable__2
rt usrId once again #kkf showing its outstanding httpAddress social relief activities for the victims of flood #pakistanfloods httpAddress,__lable__2
#drqadri i am making a emergency appeal through minhaj welfare foundation for the floods victims in #pakistan #statusquovsoppressed #mwf,__lable__2
jammu and kashmir floods information home ministry helpline 91 011 23093054 ndrf control room 91 011 26107953 #kashmirfloods,__lable__2
pakistan floods cabinet decides against appeal for foreign aid,__lable__2
rt usrId mqm charity wing #kkf #lahore have setup flood relief camp in all over punjab #mqm httpAddress,__lable__2
rt usrId that s insulting .. #pmln govt in #punjab refused rs DD million gifted by #kp for #flood victims httpAddress,__lable__2
india offering help to flood victims in pakistan controlled kashmir httpAddress,__lable__2
photoalbum #mqm usrId flood relief activities in #lahore #punjab #pakistan httpAddress,__lable__2
hike users can nw donate fa jammu kashmir flood httpAddress lets help usrId usrId usrId usrId httpAddress,__lable__2
rt usrId sewa bharati an organisation run by swayamsevaks too has extended its help in the flood hit httpAddress #rss #kashmirfloo,__lable__2
rt usrId struggling to cope httpAddress usrId looks at #kashmir flood relief operation httpAddress,__lable__2
#kashmirfloods the tireless service of a india army battalion amp ; its boats httpAddress #indianarmy #kashmir #kashmirfloodrelief,__lable__2
#sindh government has announced to rs100 million for the flood victims of punjab httpAddress #capitaltv,__lable__2
httpAddress all dua httpAddress amp ; kashmir flood effective httpAddress request to all httpAddress help D helpless ppl,__lable__2
rt usrId #kashmirfloods next lot of supplies to be sent by usrId tom afternoon on indigo httpAddress what s needed htt,__lable__2
embrace of social media aids flood victims in kashmir httpAddress,__lable__2
rt usrId #kkf distributing relief goods among victims of flood in different districts of #punjab httpAddress #mqm httpAddress,__lable__2
donate for kashmir httpAddress httpAddress,__lable__2
rt usrId #alert j amp ; k is battling D of the worst floods in httpAddress here s our chance to help those in httpAddress #kashmirfloods htt,__lable__2
aap karnataka is organising collection of relief material for those affected from jammu amp ; kashmir flood in httpAddress httpAddress,__lable__2
rt usrId jhang flood victims being treated at #fif httpAddress #fifrelief #flood2014 httpAddress,__lable__2
#kashmirfloods in pic relief provided by locals for flood hit areas of basant bagh maisuma srinagar httpAddress,__lable__2
rt usrId flood relief for kashmir nonprofits httpAddress httpAddress,__lable__2
rt usrId cm kpk pervez khattak meets army chief donates rs100m for flood victims httpAddress #pakistan httpAddress,__lable__2
rt usrId dear indian celebrities what about doing an ice bucket challenge now to raise funds for #kashmirflood victims ??,__lable__2
rt usrId #bocapsule #nargisfakhri to do online fundraiser for kashmir flood victim ! httpAddress,__lable__2
kashmir floods medical camps in srinagar to check water borne diseases the national disaster response force .. httpAddress,__lable__2
today let s make a special dua for the people of kashmir who are suffering from httpAddress many people have died httpAddress httpAddress,__lable__2
if anyone wants to a donate relief to #kashmiri flood peoples humble request don t take anyone come and donate or take it only #crpf or #bsf,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId cm punjab shahbaz sharif has directed provincial administration and concerned district officers in flood hit areas to rem,__lable__2
rt usrId have you thought about contributing to help #kashmirflood victims ? please share the right way to connect n httpAddress rt,__lable__2
rt usrId jammu amp ; kashmir floods srinagar based lawyer spends his saving to buy a boat to rescue people httpAddress httpAddress,__lable__2
rt usrId my heart goes out for kashmiri brethren they are in real distress due to floods pl extend all possible help the way you can,__lable__2
rt usrId naval commandos also in kashmir to help in flood httpAddress bravo !,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId flood control room numbers for jammu amp ; kashmir house delhi are DD amp ; DD,__lable__2
rt usrId #kashmirfloods google person finder for #jkfloodrelief launched ! httpAddress,__lable__2
prime minister narendra modi announces special assistance of rs 1 00 crore to flood affected jammu and httpAddress,__lable__2
rt usrId jammu and kashmir floods omar abdullah announces relief package of rs 3.5 lakh to kin of those killed httpAddress,__lable__2
chinese embassy on behalf of the usrId gave 50 00 to #pakistan #redcrescent usrId for the flood affected people,__lable__2
rt usrId non arsenal my homeland kashmir has been hit with severe floods causing mass destruction please help httpAddress,__lable__2
rt usrId sonia s pimp arnob usrId usrId where is u r sonia and rahul today ? when we need help in kashmir flood ? karnataka,__lable__2
rt usrId all DD aap mlas in delhi pledge rs DD lakh each total rs 5.4 cr from their local area development funds for kashmir flood re,__lable__2
pakistan rushes to protect cities from floods pakistani troops rush to protect two major cities httpAddress httpAddress #lebanon,__lable__2
rt usrId celebs raise funds for #kashmirflood victims and those who survived thank the army and pray for relief httpAddress,__lable__2
rt usrId rss press release an appeal to donate for relief fund to help jamu amp ; kashmir flood victims httpAddress httpAddress,__lable__2
rt usrId give their earnings not tax payers usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from th,__lable__2
pakistani troops expand rescue in flood hit areas pakistani troops expand rescue operation as floods engulf httpAddress httpAddress,__lable__2
heres how indian army twitter india usrId google and others are helping #kashmirflood victims httpAddress httpAddress,__lable__2
usrId please support the flood victims httpAddress #kashmirfloodrelief,__lable__2
#pil in supreme court for immediate reliefs to jammu and kashmir flood victims daily news amp ; analysis httpAddress,__lable__2
usrId brothers pakistan don t need metro buses and trains pakistan needs dams please make dams and save pakistan from floods,__lable__2
rt usrId delhi aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress news flash httpAddress,__lable__2
rt usrId pakistan prime minister nawaz sharif thanks pm narendra modi your offer for help in our flood relief efforts is thoughtful,__lable__2
rt usrId flood of help ! sify httpAddress #kashmirfloods httpAddress,__lable__2
httpAddress more than DD million peoples of pakistan supporting imran khan dr taher httpAddress journalist hasnain usa,__lable__2
#modiministry kashmir floods a gift to httpAddress with love from switzerland httpAddress,__lable__2
rt usrId all aap mlas have decided to collectively donate rs 5.5 crore towards kashmir flood relief httpAddress,__lable__2
rt usrId all aap mlas to donate rs DD lakh each for kashmir flood relief from their mla httpAddress,__lable__2
rt usrId have announced rs5 crore financial assistance to #kashmirflood httpAddress we have sent DD metric tonnes of ready to eat,__lable__2
rt usrId has raised httpAddress for emergency kashmir flood relief on gofundme httpAddress,__lable__2
rt usrId news muslim charity assisting the flood affected communities in pakistan httpAddress usrId http,__lable__2
rt usrId rt usrId usrId volunteers distributing cooked meal daily httpAddress httpAddress #fifrelief #floo,__lable__2
rt usrId usrId deploys its one thousand youth volunteers in flood hit jammu and kashmir to help in relief measures,__lable__2
#naturaldisasters j amp ; k floods omar thanks centre says his govt will function from thursday jammu amp ; kashmir httpAddress httpAddress,__lable__2
kashmir floods medical camps in srinagar to check water borne diseases the national disaster response force .. httpAddress,__lable__2
primer minister modi shud appeal adani amp ; ambani to donate generously for flood victims in kashmir they have looted the country,__lable__2
rt usrId american civilians donated generously for flood relief in pakistan few years httpAddress anti american sentiment subsided there ?,__lable__2
rt usrId #pakistan pm nawaz sharif thanks pm usrId for offering help in flood relief efforts in httpAddress #kashmirfloods http,__lable__2
rt usrId dr qadri i am making a emergency appeal through minhaj welfare foundation for the floods victims in httpAddress #statusquovs,__lable__2
so finally its d indian army which has come for d rescue of people of kashmir from devastated httpAddress,__lable__2
rt usrId look everyone needs to stop what they are doing and help out with the kashmir httpAddress whatever you can do just do . nothing,__lable__2
find out how you can help how twitter is lending a helping hand to victims of the kashmir floods httpAddress via usrId,__lable__2
tripura donates rs D crore to flood hit jammu and kashmir the tripura government will contribute rs D crore httpAddress httpAddress,__lable__2
rt usrId please donate for flood victims in jammu and httpAddress #kashmirfloods,__lable__2
usrId besides govt and army efforts in kashmir people from rest of india should show solidarity amp ; contribute to a flood relief httpAddress,__lable__2
rt usrId in mumbai amp ; willing to help #kashmirflood victims with material supplies by friday first httpAddress perishable food httpAddress clo,__lable__2
the hindumodi announces httpAddress special assistance to flood hit jammu and httpAddress hindudeclaring the jammu and kashmir floods httpAddress,__lable__2
rt usrId chief minister punjab shahbaz sharif arrives in multan after visit to jhang ; monitors relief operations in flood hit areas,__lable__2
rt usrId breaking punjab govt rejects httpAddress million cheque offered by kpk govt for flood affectees reveals kpk minister http,__lable__2
rt usrId usrId i watching express tv showbaaz asking oversee pakistani to send money for flood victim sorry we will not u,__lable__2
rt usrId #kashmirfloods #jammukashmirfloods rss sewa bharathi helping in floods httpAddress,__lable__2
lakhs of indian muslims registered to go to httpAddress how many httpAddress to go to kashmir to rescue the flood httpAddress,__lable__2
kashmir flood relief congress ducks questions on accountability of state government httpAddress,__lable__2
usrId usrId pls do some help for jammu flood victims media n cm is helping kashmir peoples only rather jammu face more D,__lable__2
#kashmirfloods httpAddress concerned abt floods in kashmir httpAddress D a report frm cent govt on rescue relief n rehab work in kashmir,__lable__2
rt usrId why did shah rukh never feel that he shud do charity show for flood victims in jammu kashmir or rehabilitation of kashmiri,__lable__2
rt usrId iaf transport aircraft an 32 during the flood relief operations out at awantipur air base in httpAddress #kashmirfloods httpAddress,__lable__2
assam gov extends financial assistance of rs D cr for kashmir floods assam government has extended financial .. httpAddress,__lable__2
rt usrId democratic allocation of funds 1 rs DD million for 1.8 million flood affected in httpAddress rs DD million for pm ho,__lable__2
rt usrId aap mlas to donate rs httpAddress for the jammu amp ; kashmir flood relief httpAddress each donating atleast 20lakh from their mlalad fu,__lable__2
kashmir floods pm modi holds emergency meeting as lakhs still await help with more than five lakh people httpAddress httpAddress,__lable__2
rt usrId #medicalcamps have been established in all flood effected regions #jhang #multan #sialkot #fifrelief #flood2014 httpAddress,__lable__2
rt usrId heavy rains causing #floods have caused mass destruction throughout #pakistan #donatenow httpAddress httpAddress,__lable__2
islamabad the pakistani military stepped up rescue efforts as floods wreaked havoc in more districts of the country s eastern httpAddress,__lable__2
latest kashmir flood victims run from pillar to post to get relief material daily news amp ; httpAddress httpAddress #indiannews,__lable__2
army helicopters have dropped over fifty two tons of rations in flood hit areas of httpAddress,__lable__2
rt usrId #flood relief helpline operational httpAddress #floods2014 #punjab usrId usrId usrId usrId http,__lable__2
floods causing mayhem #pakistan food water medicines in short supply in times like this one wishes #india #pakistan had good relations !,__lable__2
rt usrId not taxpayer s money like aap ? rt usrId kashmir floods delhi bjp mlas to donate one months salary for relief fu,__lable__2
rt usrId hrithik roshan raises funds for jammu and kashmir flood victims httpAddress usrId #hrithikroshan #j amp ; kfloods,__lable__2
rt usrId german embassy to hold concert in support of jammu and kashmir flood victims httpAddress httpAddress,__lable__2
rt usrId rt usrId usrId is helping the #kashmirflood victims but doesn t want it to be a promotional event ! #we,__lable__2
rt usrId kashmir needs international aid agencies to come and save more lives from httpAddress is not a mohalla flood but a catastrophe,__lable__2
rt usrId #mqm charity wing #kkf #lahore have setup flood relief camps in all over #punjab httpAddress,__lable__2
omar abdullah orders doubling of ration to flood hit state jammu and kashmir chief minister omar abdullah httpAddress httpAddress,__lable__2
rt usrId meeting with army chief and give him a cheque of rs DD million for flood affectees of punjab and httpAddress httpAddress,__lable__2
so the train service the premier announced earlier for the flood victims in kashmir will transport excess waters into the arabian httpAddress,__lable__2
rt usrId im also donating jantar mantar amp ; food from andhra bhawan for kashmiri flood httpAddress please httpAddress thanks https,__lable__2
text,label
